name,games,minutes,fg,fga,3p,ft,fta,reb,ast,stl,blk,to,pts,year
Ha Seung-Jin,27,212,18,31,0,8,17,49,1,3,8,14,44,2006
Wayne Simien,43,414,58,120,0,30,34,88,7,13,1,24,146,2006
Bobby Simmons,75,2538,366,808,105,165,200,333,172,86,21,123,1002,2006
James Singleton,59,753,77,151,10,39,50,197,29,19,21,28,203,2006
Brian Skinner,65,944,82,160,0,27,56,228,30,25,43,45,191,2006
Charles Smith,22,210,30,72,15,5,8,16,9,5,6,4,80,2006
Donta Smith,23,127,15,27,2,6,12,14,9,8,0,4,38,2006
J.R. Smith,55,989,144,366,52,83,101,110,58,37,4,54,423,2006
Joe Smith,44,887,145,305,0,89,115,230,31,24,13,40,379,2006
Josh Smith,80,2559,329,774,34,210,292,531,191,64,208,162,902,2006
Eric Snow,82,2351,163,399,1,64,93,198,346,76,19,116,391,2006
Kirk Snyder,68,1310,205,453,46,86,117,161,102,29,23,70,542,2006
Darius Songaila,62,1329,236,491,2,94,115,246,88,35,16,85,568,2006
Pape Sow,42,590,53,123,0,41,57,146,8,21,19,30,147,2006
Jerry Stackhouse,55,1525,242,603,36,195,221,153,160,37,10,121,715,2006
DeShawn Stevenson,82,2648,359,781,2,180,242,241,160,58,17,123,900,2006
Peja Stojaković,71,2601,445,1018,162,238,260,415,136,45,10,103,1290,2006
Awvee Storey,25,116,16,41,3,8,14,22,4,3,1,5,43,2006
Damon Stoudamire,27,862,114,287,36,53,62,95,128,19,1,55,317,2006
Salim Stoudamire,61,1236,204,492,82,99,110,116,75,27,3,82,589,2006
Amar'e Stoudemire,3,50,9,27,0,8,9,16,2,1,3,1,26,2006
Mike Sweetney,66,1222,200,444,0,133,204,350,59,19,56,95,533,2006
Robert Swift,47,987,124,241,0,53,91,264,8,15,56,49,301,2006
Stromile Swift,66,1344,225,458,0,136,209,291,25,38,50,91,586,2006
Wally Szczerbiak,72,2729,493,1012,102,278,310,313,213,40,19,136,1366,2006
Chris Taft,17,144,23,38,0,1,6,36,2,2,7,2,47,2006
Donell Taylor,51,465,53,136,4,30,43,53,45,30,4,34,140,2006
Maurice Taylor,67,1210,182,389,0,58,83,229,53,21,14,103,422,2006
Sebastian Telfair,68,1641,228,578,57,130,175,120,247,66,6,115,643,2006
Jason Terry,80,2798,516,1099,171,168,210,158,306,100,27,135,1371,2006
Billy Thomas,17,131,13,40,10,2,2,14,9,10,1,6,38,2006
Etan Thomas,71,1121,131,246,0,75,125,279,14,20,68,51,337,2006
James Thomas,22,150,10,19,0,8,14,39,1,0,3,7,28,2006
John Thomas,16,127,6,15,0,3,4,20,2,3,2,8,15,2006
Kenny Thomas,82,2293,305,604,0,138,204,618,168,72,39,135,748,2006
Kurt Thomas,53,1411,190,391,0,75,92,415,57,23,54,57,455,2006
Tim Thomas,29,666,113,262,46,28,42,131,20,16,7,33,300,2006
Dijon Thompson,10,43,11,25,4,2,2,11,1,3,1,2,28,2006
Jamaal Tinsley,42,1122,158,386,16,58,91,133,211,49,6,109,390,2006
Jake Tsakalidis,51,732,100,165,0,57,87,212,13,14,32,39,257,2006
Nikoloz Tskitishvili,17,99,13,37,1,9,14,22,3,1,2,6,36,2006
Ronny Turiaf,23,161,15,30,0,15,27,37,8,3,10,7,45,2006
Hedo Türkoğlu,78,2615,398,877,114,255,296,333,216,70,21,130,1165,2006
Ime Udoka,8,114,9,24,1,3,6,17,6,1,0,2,22,2006
Beno Udrih,54,586,106,233,24,39,50,52,92,14,2,53,275,2006
Nick Van Exel,65,986,136,343,55,28,41,91,123,16,3,57,355,2006
Keith Van Horn,53,1090,164,387,50,94,113,192,37,31,11,71,472,2006
Anderson Varejão,48,760,79,150,0,61,119,235,19,31,19,27,219,2006
Jacque Vaughn,80,1234,107,245,1,59,81,91,123,42,1,52,274,2006
Charlie Villanueva,81,2361,435,940,70,113,160,521,88,60,63,99,1053,2006
Jake Voskuhl,51,818,114,261,1,41,60,183,39,26,23,33,270,2006
Jackson Vroman,41,406,26,66,0,21,44,86,11,12,11,21,73,2006
Sasha Vujačić,82,1449,108,312,59,46,52,159,139,48,3,50,321,2006
Dwyane Wade,75,2892,699,1413,13,629,803,430,503,146,58,268,2040,2006
Von Wafer,16,73,6,38,2,6,8,8,4,3,0,1,20,2006
Antoine Walker,82,2199,391,898,137,81,129,421,166,47,30,150,1000,2006
Samaki Walker,7,22,0,2,0,2,2,3,0,0,1,2,2,2006
Ben Wallace,82,2890,237,465,0,123,296,923,158,146,181,88,597,2006
Gerald Wallace,55,1895,317,589,14,188,306,412,96,138,115,99,836,2006
Rasheed Wallace,80,2780,459,1067,155,136,183,547,182,82,130,85,1209,2006
Matt Walsh,2,3,1,1,0,0,2,0,0,0,0,1,2,2006
Luke Walton,69,1333,135,328,18,57,76,247,156,41,15,78,345,2006
Hakim Warrick,68,724,101,228,0,76,115,144,30,14,21,56,278,2006
Earl Watson,70,1578,219,509,110,75,111,158,289,68,10,136,623,2006
Chris Webber,75,2893,617,1422,21,263,348,741,256,103,62,182,1518,2006
Martell Webster,61,1070,139,348,65,61,71,130,34,21,14,43,404,2006
Bonzi Wells,52,1684,284,613,10,129,190,401,144,94,25,126,707,2006
Jiří Welsch,58,866,86,222,14,65,87,111,62,34,1,41,251,2006
David Wesley,71,2372,226,561,99,151,187,178,204,59,6,120,702,2006
David West,74,2526,530,1036,3,199,236,548,92,61,64,105,1262,2006
Delonte West,71,2418,333,684,84,86,101,289,329,84,46,133,836,2006
Robert Whaley,23,212,23,57,0,3,6,43,17,7,8,14,49,2006
Chris Wilcox,77,1529,257,450,0,112,153,410,52,33,34,72,626,2006
Damien Wilkins,82,1525,193,435,14,136,162,192,107,72,12,85,536,2006
Mike Wilks,47,348,29,90,3,25,41,39,32,14,1,24,86,2006
Aaron Williams,48,791,91,176,0,40,58,181,17,17,21,30,222,2006
Alvin Williams,1,10,0,3,0,1,2,3,0,0,0,0,1,2006
Deron Williams,80,2307,339,805,91,95,135,194,359,60,17,145,864,2006
Eric Williams,28,352,29,75,5,28,38,50,15,7,2,15,91,2006
Jason Williams,59,1874,268,606,107,85,98,139,287,53,5,100,728,2006
Lou Williams,30,145,23,52,2,8,13,19,10,5,0,13,56,2006
Marvin Williams,79,1952,235,531,13,189,253,383,63,48,24,83,672,2006
Mo Williams,58,1531,267,629,73,96,113,143,230,52,7,105,703,2006
Corliss Williamson,37,362,43,103,2,38,49,67,14,7,4,30,126,2006
Loren Woods,27,324,28,59,0,6,14,110,4,9,23,16,62,2006
Qyntel Woods,49,1013,129,254,22,49,76,190,47,32,13,61,329,2006
Metta World Peace,56,2207,350,867,78,206,305,286,203,122,41,131,984,2006
Antoine Wright,39,370,29,81,1,11,22,30,12,4,3,21,70,2006
Bracey Wright,7,135,21,51,6,14,16,18,5,1,0,8,62,2006
Dorell Wright,20,132,20,43,3,15,17,32,8,3,1,14,58,2006
Lorenzen Wright,78,1689,194,406,0,66,117,395,48,52,46,67,454,2006
Derrick Zimmerman,2,32,2,3,0,0,0,4,7,0,0,4,4,2006
