name,games,minutes,fg,fga,3p,ft,fta,reb,ast,stl,blk,to,pts,year
Reggie Slater,55,686,90,175,0,74,110,186,26,18,9,43,254,2001
Jabari Smith,9,66,11,22,0,4,6,8,6,4,0,3,26,2001
Joe Smith,69,1941,308,765,0,231,287,491,79,47,50,88,847,2001
Michael Smith,79,1610,106,218,0,89,154,562,101,57,37,62,301,2001
Mike Smith,17,180,19,59,3,10,16,22,10,5,3,7,51,2001
Steve Smith,81,2542,359,788,78,309,347,272,213,48,24,137,1105,2001
Tony Smith,6,78,8,23,0,1,2,3,10,7,0,9,17,2001
Eric Snow,50,1740,182,435,5,122,154,166,369,77,7,124,491,2001
Felton Spencer,18,113,12,20,0,15,25,35,2,2,2,11,39,2001
Latrell Sprewell,77,3017,524,1219,41,275,351,347,269,106,28,218,1364,2001
Jerry Stackhouse,80,3215,774,1927,166,666,810,315,410,97,54,326,2380,2001
John Starks,75,2122,273,686,64,89,111,154,178,73,10,94,699,2001
Vladimir Stepania,29,280,28,88,1,25,34,109,16,10,11,19,82,2001
DeShawn Stevenson,40,293,31,91,1,26,38,28,18,10,2,28,89,2001
Michael Stewart,26,123,11,34,0,11,18,29,2,4,3,5,33,2001
Bryant Stith,78,2504,245,611,91,175,207,284,168,93,14,90,756,2001
John Stockton*,82,2397,328,651,61,227,278,227,713,132,21,203,944,2001
Peja Stojaković,75,2905,559,1189,144,267,312,434,164,91,13,146,1529,2001
Damon Stoudamire,82,2655,406,935,82,172,207,303,468,106,8,191,1066,2001
Erick Strickland,50,830,81,267,30,68,79,128,95,44,2,48,260,2001
Mark Strickland,55,719,103,239,1,45,70,161,24,16,22,34,252,2001
Rod Strickland,54,1371,182,429,4,130,173,140,303,53,5,107,498,2001
Derek Strong,28,491,45,117,0,28,37,108,7,14,1,22,118,2001
Bruno Šundov,11,120,20,41,0,3,5,23,2,2,4,3,43,2001
Bob Sura,53,1684,202,518,47,135,189,227,242,54,8,160,586,2001
Stromile Swift,80,1312,153,339,0,85,141,284,28,62,82,64,391,2001
Wally Szczerbiak,82,2856,469,920,26,181,208,447,260,59,33,138,1145,2001
Žan Tabak,55,777,98,186,0,20,47,213,33,10,30,57,216,2001
Dragan Tarlać,43,598,39,99,0,25,33,122,31,7,19,38,103,2001
Maurice Taylor,69,1972,390,797,0,119,162,378,104,28,38,125,899,2001
Jason Terry,82,3089,596,1367,124,303,358,269,403,104,12,239,1619,2001
Jamel Thomas,5,56,6,19,1,0,0,9,0,3,0,6,13,2001
Kenny Thomas,74,1820,206,465,25,91,126,417,77,40,43,116,528,2001
Kurt Thomas,77,2125,314,614,1,171,210,515,63,61,69,99,800,2001
Tim Thomas,76,2086,326,758,107,195,253,313,138,78,45,114,954,2001
Otis Thorpe,49,647,59,131,0,20,24,145,29,12,7,32,138,2001
Robert Traylor,70,1212,161,324,0,80,141,300,63,49,76,98,402,2001
Gary Trent,33,319,57,130,0,19,36,92,10,13,8,22,133,2001
Jake Tsakalidis,57,947,101,215,0,54,91,242,19,10,55,66,256,2001
Hedo Türkoğlu,74,1245,138,335,28,87,112,210,69,52,24,55,391,2001
Nick Van Exel,71,2688,460,1112,135,204,249,241,600,61,18,165,1259,2001
Keith Van Horn,49,1733,308,708,65,150,186,347,82,40,20,103,831,2001
David Vanterpool,22,411,46,110,0,30,50,37,66,23,3,37,122,2001
Jacque Vaughn,82,1620,170,393,30,128,164,150,323,48,3,129,498,2001
Loy Vaught,51,549,80,169,0,8,10,173,23,21,7,26,168,2001
Jake Voskuhl,16,143,11,25,0,8,14,34,5,5,6,12,30,2001
Antoine Walker,81,3396,711,1720,221,249,348,719,445,138,49,301,1892,2001
Samaki Walker,61,963,121,252,1,78,124,243,29,10,41,68,321,2001
Ben Wallace,80,2760,215,439,1,80,238,1052,123,107,186,117,511,2001
John Wallace,40,527,100,236,2,35,45,83,23,13,16,36,237,2001
Rasheed Wallace,77,2940,590,1178,52,245,320,602,212,90,135,158,1477,2001
Charlie Ward,61,1492,155,373,67,56,70,159,273,70,10,112,433,2001
Clarence Weatherspoon,82,2774,347,692,0,230,291,796,103,85,105,112,924,2001
Chris Webber,70,2836,786,1635,2,324,461,777,294,93,118,195,1898,2001
Bonzi Wells,75,1995,387,726,17,159,240,367,208,94,20,169,950,2001
David Wesley,82,3106,523,1239,97,271,339,224,361,128,16,171,1414,2001
Doug West,15,171,11,38,0,6,7,15,14,3,4,4,28,2001
Jahidi White,68,1609,203,408,0,177,312,521,20,32,111,136,583,2001
Chris Whitney,59,1532,182,470,93,101,113,106,248,55,3,103,558,2001
Aaron Williams,82,2336,297,650,0,244,310,590,88,59,113,132,838,2001
Alvin Williams,82,2394,330,767,33,109,145,212,407,123,26,103,802,2001
Eric Williams,81,1745,162,448,46,165,231,207,112,64,13,76,535,2001
Jason Williams,77,2290,281,690,98,60,76,185,416,94,9,160,720,2001
Jerome Williams,59,1182,136,294,0,100,135,382,45,57,20,63,372,2001
Monty Williams,82,1211,162,364,1,85,133,243,79,29,16,85,410,2001
Scott Williams,66,1272,171,361,1,60,70,364,35,48,32,41,403,2001
Shammond Williams,69,1238,161,368,61,84,96,132,190,31,4,82,467,2001
Walt Williams,72,1583,202,513,98,97,126,245,97,30,28,73,599,2001
Corliss Williamson,69,1686,325,647,0,151,237,321,61,50,21,110,801,2001
Kevin Willis,78,1830,304,690,1,113,147,532,50,57,52,87,722,2001
David Wingate,1,9,3,3,0,0,0,0,2,0,0,0,6,2001
Rubén Wolkowyski,34,305,25,79,0,25,34,46,3,6,18,12,75,2001
Metta World Peace,76,2363,327,815,43,210,280,294,228,152,45,159,907,2001
Lorenzen Wright,71,1988,363,811,0,155,216,535,87,42,63,125,881,2001
Wang Zhizhi,5,38,8,19,0,8,10,7,0,0,0,1,24,2001
