name,games,minutes,fg,fga,3p,ft,fta,reb,ast,stl,blk,to,pts,year
Mouhamed Sene,13,62,11,24,0,8,17,16,1,0,7,0,30,2008
Ramon Sessions,17,450,51,117,3,32,41,58,127,17,3,36,137,2008
Bobby Simmons,70,1521,209,496,60,53,70,226,80,50,5,78,531,2008
Cedric Simmons,14,87,4,14,0,0,10,18,0,2,5,6,8,2008
Courtney Sims,3,11,0,1,0,0,0,2,1,0,0,0,0,2008
Brian Skinner,66,844,92,198,2,33,63,238,15,21,77,39,219,2008
Craig Smith,77,1547,297,528,0,133,200,353,60,36,17,89,727,2008
J.R. Smith,74,1421,311,674,157,128,178,152,128,62,12,112,907,2008
Jason Smith,76,1107,141,310,4,54,82,230,20,22,50,48,340,2008
Joe Smith,77,1726,312,653,0,154,204,401,66,34,47,71,778,2008
Josh Smith,81,2873,518,1133,25,333,469,667,272,123,227,245,1394,2008
Eric Snow,22,305,6,38,0,10,22,20,42,10,4,10,22,2008
Kirk Snyder,36,761,96,189,5,64,88,126,64,20,15,52,261,2008
Darius Songaila,80,1554,214,467,0,67,73,271,135,53,16,86,495,2008
Jerry Stackhouse,58,1412,213,526,60,132,148,133,145,28,10,86,618,2008
DeShawn Stevenson,82,2564,301,780,158,157,197,235,252,65,15,102,917,2008
Peja Stojaković,77,2711,451,1026,231,130,140,331,96,57,10,61,1263,2008
Awvee Storey,26,259,39,89,0,14,29,54,16,7,1,10,92,2008
Damon Stoudamire,60,1037,120,337,50,27,34,118,165,30,2,80,317,2008
Salim Stoudamire,35,402,65,180,29,41,50,24,28,7,5,21,200,2008
Amar'e Stoudemire,79,2677,714,1211,5,556,691,719,118,64,163,174,1989,2008
D.J. Strawberry,33,270,29,92,6,9,19,28,30,12,6,11,73,2008
Rodney Stuckey,57,1081,153,382,3,127,156,129,160,49,6,78,436,2008
Robert Swift,8,98,6,17,0,2,2,18,1,5,6,10,14,2008
Stromile Swift,56,844,135,265,0,73,109,199,26,15,54,51,343,2008
Wally Szczerbiak,75,1736,311,722,90,149,175,217,104,23,12,76,861,2008
Sebastian Telfair,60,1933,223,556,32,78,105,135,355,59,11,111,556,2008
Jason Terry,82,2579,471,1008,136,191,223,208,264,88,18,92,1269,2008
Billy Thomas,11,42,4,17,4,2,2,2,0,1,0,4,14,2008
Kenny Thomas,23,281,16,38,0,0,5,61,13,6,1,21,32,2008
Kurt Thomas,70,1584,195,396,0,53,80,507,67,56,57,46,443,2008
Tim Thomas,63,1940,291,705,83,115,153,323,171,40,29,98,780,2008
Tyrus Thomas,74,1330,186,440,1,129,174,342,90,48,72,77,502,2008
Al Thornton,79,2158,374,871,43,214,288,358,98,46,43,128,1005,2008
Jamaal Tinsley,39,1293,176,463,40,72,100,141,326,66,10,130,464,2008
Alando Tucker,6,48,8,22,1,5,6,8,0,0,1,0,22,2008
Ronny Turiaf,78,1458,188,397,0,140,186,306,128,28,108,72,516,2008
Hedo Türkoğlu,82,3026,556,1219,166,324,391,471,409,74,25,246,1602,2008
Ime Udoka,73,1316,159,375,61,44,58,228,63,56,17,58,423,2008
Beno Udrih,65,2080,328,708,53,125,147,217,282,56,10,148,834,2008
Anderson Varejão,48,1320,136,295,0,49,82,399,53,37,26,59,321,2008
Jacque Vaughn,74,1139,121,283,3,61,80,74,159,23,1,54,306,2008
Charlie Villanueva,76,1829,354,814,55,123,157,466,78,30,35,107,886,2008
Marcus Vinicius,13,69,9,20,5,5,11,8,2,1,1,3,28,2008
Jake Voskuhl,44,386,37,80,0,24,29,97,13,9,21,29,98,2008
Sasha Vujačić,72,1279,219,482,118,76,91,154,72,36,5,52,632,2008
Dwyane Wade,51,1954,439,937,22,354,467,214,354,87,37,224,1254,2008
Von Wafer,29,154,17,61,4,8,12,19,7,2,3,13,46,2008
Antoine Walker,46,892,136,375,61,35,66,168,45,33,8,46,368,2008
Ben Wallace,72,2205,138,352,0,72,169,604,105,88,117,67,348,2008
Gerald Wallace,62,2376,408,908,71,313,428,373,216,131,58,180,1200,2008
Rasheed Wallace,77,2346,376,870,112,115,150,511,137,91,129,86,979,2008
Luke Walton,74,1729,215,478,28,77,109,291,218,60,18,100,535,2008
Hakim Warrick,75,1754,328,653,13,183,260,356,53,36,28,85,852,2008
Darius Washington,18,146,21,48,4,7,13,20,15,5,0,14,53,2008
Darryl Watkins,9,71,5,15,0,2,5,12,0,2,2,7,12,2008
C.J. Watson,32,368,43,101,9,23,29,32,35,15,0,18,118,2008
Earl Watson,78,2269,339,747,49,111,145,225,531,69,11,175,838,2008
Chris Webber,9,126,15,31,0,5,12,32,18,4,6,11,35,2008
Martell Webster,75,2132,277,656,123,122,166,296,90,42,28,83,799,2008
Bonzi Wells,73,1562,252,569,12,146,227,331,97,75,32,103,662,2008
David West,76,2870,629,1305,6,300,353,675,177,62,99,165,1564,2008
Delonte West,61,1533,196,475,48,67,91,193,229,59,29,117,507,2008
Mario West,64,269,21,49,0,17,26,48,13,12,4,9,59,2008
Chris Wilcox,62,1739,334,638,0,160,248,433,74,46,36,103,828,2008
Damien Wilkins,76,1843,271,673,50,106,144,245,150,62,19,89,698,2008
Mike Wilks,15,188,17,36,3,4,4,19,14,9,0,9,41,2008
Aaron Williams,30,297,27,55,0,14,18,61,9,12,15,13,68,2008
Deron Williams,82,3059,566,1117,83,330,411,243,862,90,23,279,1545,2008
Jason Williams,67,1886,211,550,97,69,80,130,307,83,5,91,588,2008
Justin Williams,23,123,13,29,0,8,26,49,0,5,5,4,34,2008
Lou Williams,80,1862,319,752,55,227,290,167,253,81,13,125,920,2008
Marcus Williams,53,854,111,293,54,37,47,101,140,25,3,75,313,2008
Marcus Williams,11,36,5,20,0,0,0,12,3,1,1,0,10,2008
Marvin Williams,80,2765,424,918,1,336,409,457,137,81,33,127,1185,2008
Mo Williams,66,2410,441,919,89,166,194,230,419,78,10,182,1137,2008
Sean Williams,73,1278,164,305,0,81,133,322,28,28,106,70,409,2008
Shawne Williams,65,967,159,372,43,76,106,176,59,26,26,58,437,2008
Shelden Williams,64,776,92,212,0,71,105,205,19,22,21,35,255,2008
Loren Woods,7,17,3,5,0,0,0,1,2,0,0,0,6,2008
Metta World Peace,57,2172,436,962,84,212,295,328,199,133,38,148,1168,2008
Antoine Wright,56,1232,136,329,32,46,67,147,80,28,21,50,350,2008
Brandan Wright,38,376,62,112,0,27,40,99,9,6,22,13,151,2008
Dorell Wright,44,1104,143,293,4,57,69,220,60,29,41,29,347,2008
Julian Wright,57,640,90,169,10,33,52,117,40,29,12,34,223,2008
Lorenzen Wright,18,161,6,21,0,3,6,38,4,3,3,4,15,2008
Nick Young,75,1158,210,478,40,101,124,115,63,35,7,94,561,2008
Thaddeus Young,74,1554,264,490,6,76,103,312,58,73,8,64,610,2008
