name,games,minutes,fg,fga,3p,ft,fta,reb,ast,stl,blk,to,pts,year
Shabazz Napier,56,1344,188,456,76,126,153,158,262,69,11,128,578,2020
Raul Neto,54,668,101,222,34,39,47,61,95,24,6,47,275,2020
Malik Newman,1,4,0,2,0,2,2,0,0,0,0,1,2,2020
Georges Niang,66,923,141,322,90,20,24,127,44,18,5,30,392,2020
Joakim Noah,5,50,4,8,0,6,8,16,7,1,1,6,14,2020
Nerlens Noel,61,1127,184,269,1,80,106,300,57,59,91,66,449,2020
Zach Norvell,5,41,3,12,3,1,1,6,3,2,0,3,10,2020
Jaylen Nowell,15,151,19,53,3,16,17,13,19,3,1,3,57,2020
Frank Ntilikina,57,1187,131,333,44,51,59,121,172,54,16,71,357,2020
Kendrick Nunn,67,1962,401,914,137,85,100,180,220,56,15,114,1024,2020
Jusuf Nurkić,8,253,54,109,2,31,35,82,32,11,16,19,141,2020
David Nwaba,20,268,37,71,12,18,27,45,8,11,12,8,104,2020
Royce O'Neale,71,2049,158,365,92,42,55,389,180,59,32,61,450,2020
Kyle O'Quinn,29,313,42,85,7,11,20,116,51,7,24,20,102,2020
Semi Ojeleye,69,1011,80,196,48,28,32,145,37,21,5,19,236,2020
Jahlil Okafor,30,467,101,162,1,40,62,127,37,7,22,38,243,2020
Elie Okobo,55,719,72,181,25,50,71,90,115,24,4,38,219,2020
Josh Okogie,62,1547,170,398,41,152,191,268,99,68,26,87,533,2020
KZ Okpala,5,26,3,5,0,1,2,5,1,2,1,1,7,2020
Victor Oladipo,19,528,97,246,33,48,59,75,56,17,4,47,275,2020
Kelly Olynyk,67,1300,184,398,95,86,100,305,116,45,23,71,549,2020
Miye Oni,10,109,12,32,7,4,5,17,4,4,2,4,35,2020
Cedi Osman,65,1910,266,609,123,63,94,231,154,54,16,91,718,2020
Kelly Oubre Jr.,56,1933,373,826,108,192,246,361,85,71,40,83,1046,2020
Tariq Owens,3,15,1,5,0,2,2,3,0,1,0,0,4,2020
Jeremy Pargo,3,44,11,22,3,0,1,3,8,1,0,4,25,2020
Jabari Parker,38,917,219,429,32,61,81,214,68,45,16,64,531,2020
Chandler Parsons,5,54,5,18,4,0,0,7,3,4,1,3,14,2020
Eric Paschall,60,1654,318,640,37,164,212,275,127,32,13,94,837,2020
Anžejs Pasečņiks,27,437,61,116,0,34,58,107,18,9,12,24,156,2020
Patrick Patterson,59,776,95,233,67,35,43,151,41,7,3,21,292,2020
Justin Patton,5,24,4,10,1,0,0,5,2,0,0,2,9,2020
Chris Paul,70,2208,434,887,111,253,279,349,472,111,11,161,1232,2020
Cameron Payne,8,183,33,68,15,6,7,31,24,8,2,11,87,2020
Elfrid Payton,45,1246,193,440,14,49,86,212,323,70,17,96,449,2020
Gary Payton II,29,432,48,116,13,4,8,80,48,33,7,20,113,2020
Norvel Pelle,24,232,25,48,0,7,14,72,8,3,31,18,57,2020
Theo Pinson,33,365,45,155,15,15,16,54,56,17,4,33,120,2020
Mason Plumlee,61,1057,177,288,0,83,155,317,154,33,38,82,437,2020
Jakob Poeltl,66,1171,166,266,0,40,86,375,116,37,95,54,372,2020
Vincent Poirier,22,130,17,36,1,6,7,43,8,2,9,8,41,2020
Shamorie Ponds,4,11,3,5,1,2,2,1,2,0,1,0,9,2020
Jordan Poole,57,1274,167,502,74,95,119,118,134,35,10,74,503,2020
Kevin Porter Jr.,50,1162,186,421,53,73,101,162,109,46,14,93,498,2020
Michael Porter Jr.,55,903,195,383,62,60,72,259,46,27,25,49,512,2020
Otto Porter,14,331,62,140,24,19,27,48,25,15,6,11,167,2020
Bobby Portis,66,1393,265,589,67,71,93,338,98,32,18,73,668,2020
Kristaps Porziņģis,57,1814,398,932,142,226,283,540,102,41,115,92,1164,2020
Dwight Powell,40,1061,146,229,10,74,111,227,59,34,22,36,376,2020
Norman Powell,52,1479,296,598,109,129,153,190,91,60,21,77,830,2020
Taurean Prince,64,1857,278,739,146,71,89,381,116,57,25,127,773,2020
Chasson Randle,3,40,0,4,0,5,6,2,5,2,0,0,5,2020
Julius Randle,64,2080,463,1006,64,258,352,622,198,51,22,193,1248,2020
Josh Reaves,4,28,3,9,0,2,2,3,3,0,0,0,8,2020
Cam Reddish,58,1551,213,554,83,101,126,216,87,62,28,96,610,2020
J.J. Redick,60,1581,286,631,180,165,185,151,119,20,10,75,917,2020
Naz Reid,30,495,100,243,32,37,53,124,35,19,22,22,269,2020
Josh Richardson,55,1693,278,646,85,114,141,174,162,52,36,104,755,2020
Austin Rivers,68,1594,211,501,96,78,111,175,113,49,10,50,596,2020
Andre Roberson,7,87,8,29,3,1,2,27,4,1,3,2,20,2020
Duncan Robinson,73,2166,323,687,270,67,72,232,102,35,19,70,983,2020
Glenn Robinson III,62,1786,288,592,77,74,86,270,96,54,16,55,727,2020
Jerome Robinson,63,979,115,310,49,40,57,129,87,28,17,49,319,2020
Justin Robinson,9,49,5,12,3,0,0,5,7,0,1,3,13,2020
Mitchell Robinson,61,1412,253,341,0,84,148,428,36,52,119,37,590,2020
Isaiah Roby,3,11,0,1,0,0,0,2,0,0,0,1,0,2020
Rajon Rondo,48,984,137,328,41,27,41,142,240,40,2,91,342,2020
Derrick Rose,50,1298,369,753,45,121,139,121,278,40,16,126,904,2020
Terrence Ross,69,1889,341,846,177,157,184,222,82,77,24,70,1016,2020
Terry Rozier,63,2164,398,941,172,166,190,276,259,61,10,141,1134,2020
Ricky Rubio,65,2016,287,692,78,195,226,304,570,94,11,173,847,2020
D'Angelo Russell,45,1452,360,846,158,161,199,177,285,48,13,147,1039,2020
Domantas Sabonis,62,2159,458,848,17,214,296,771,310,47,30,170,1147,2020
Luka Šamanić,3,48,5,16,3,3,4,10,6,0,2,2,16,2020
JaKarr Sampson,34,471,68,115,2,18,27,88,21,16,12,15,156,2020
Dario Šarić,66,1632,256,538,84,108,128,406,123,37,16,88,704,2020
Tomáš Satoranský,65,1878,237,551,64,106,121,254,354,80,7,130,644,2020
Admiral Schofield,33,368,35,92,19,10,15,47,15,8,4,7,99,2020
Dennis Schröder,65,1999,453,965,125,198,236,236,262,45,14,166,1229,2020
Mike Scott,68,1207,149,350,80,30,37,248,56,21,5,26,408,2020
Thabo Sefolosha,41,436,37,91,15,3,8,93,25,24,12,15,92,2020
Collin Sexton,65,2143,513,1086,97,226,267,204,192,65,7,158,1349,2020
Landry Shamet,53,1452,158,391,111,65,76,100,99,20,10,42,492,2020
Marial Shayok,4,28,3,12,2,3,4,7,1,0,1,3,11,2020
Iman Shumpert,13,241,21,64,8,4,7,34,12,12,2,10,54,2020
Pascal Siakam,60,2110,500,1104,131,240,303,439,207,61,53,148,1371,2020
Chris Silva,44,346,48,78,0,37,55,126,23,9,21,32,133,2020
Ben Simmons,57,2017,375,647,2,185,298,444,455,119,33,200,937,2020
Anfernee Simons,70,1449,214,536,75,76,92,152,97,26,10,61,579,2020
Alen Smailagić,14,139,20,40,3,16,19,27,13,3,4,11,59,2020
Marcus Smart,60,1919,256,682,137,127,152,225,291,101,29,103,776,2020
Dennis Smith Jr.,34,537,72,211,16,27,53,78,98,28,8,58,187,2020
Ish Smith,68,1787,308,689,62,62,86,219,334,59,30,95,740,2020
J.R. Smith,6,79,7,22,1,2,2,5,3,1,0,4,17,2020
Zhaire Smith,7,32,3,11,0,2,4,2,2,3,0,2,8,2020
Tony Snell,59,1641,170,382,102,32,32,111,127,32,15,31,474,2020
Omari Spellman,49,886,127,295,43,73,92,219,47,33,24,54,370,2020
Max Strus,2,6,2,3,0,1,1,1,0,0,0,0,5,2020
Edmond Sumner,31,447,61,142,14,16,29,46,55,15,9,22,152,2020
Caleb Swanigan,27,288,28,47,0,9,17,100,31,3,7,37,65,2020
Jayson Tatum,66,2265,552,1226,189,254,313,460,200,93,57,155,1547,2020
Jeff Teague,59,1464,213,489,43,172,197,142,308,44,19,116,641,2020
Garrett Temple,62,1730,222,587,127,70,87,218,156,49,29,62,641,2020
Daniel Theis,65,1566,241,426,32,87,114,426,111,37,84,54,601,2020
Isaiah Thomas,40,925,174,426,78,62,76,68,146,13,6,77,488,2020
Khyri Thomas,8,61,5,17,5,2,4,1,3,3,0,3,17,2020
Lance Thomas,7,98,8,23,4,4,4,13,6,0,0,6,24,2020
Matt Thomas,41,440,73,150,47,9,12,61,22,10,1,16,202,2020
Tristan Thompson,57,1721,288,562,9,99,161,577,120,33,50,103,684,2020
Sindarius Thornwell,2,35,6,11,2,2,4,4,4,1,1,2,16,2020
Matisse Thybulle,65,1287,112,265,56,25,41,107,79,94,47,51,305,2020
Anthony Tolliver,55,872,65,182,49,21,29,154,42,19,11,34,200,2020
Juan Toscano-Anderson,13,272,29,63,8,3,5,52,26,13,5,16,69,2020
Karl-Anthony Towns,35,1187,316,622,114,180,226,378,153,33,42,110,926,2020
Gary Trent Jr.,61,1332,196,441,112,37,45,100,61,48,16,21,541,2020
Allonzo Trier,24,291,51,106,19,34,43,29,28,3,4,22,155,2020
P.J. Tucker,72,2467,177,426,107,39,48,476,115,77,36,72,500,2020
Rayjon Tucker,20,161,20,43,3,19,23,20,5,1,1,8,62,2020
Evan Turner,19,251,25,67,0,12,14,38,38,9,8,26,62,2020
Myles Turner,62,1826,268,587,86,127,169,407,72,46,132,85,749,2020
Jarrod Uthoff,7,53,7,18,3,2,2,6,0,1,0,0,19,2020
Jonas Valančiūnas,70,1845,432,739,32,148,200,788,131,30,76,127,1044,2020
Denzel Valentine,36,488,97,237,46,6,8,74,43,26,6,26,246,2020
Jarred Vanderbilt,11,46,5,8,0,2,2,9,2,3,1,7,12,2020
Fred VanVleet,54,1928,319,773,146,168,198,203,357,100,17,121,952,2020
Gabe Vincent,9,83,8,37,6,0,0,5,6,5,0,1,22,2020
Noah Vonleh,36,377,52,92,3,25,32,124,28,11,6,21,132,2020
Nikola Vučević,62,1998,493,1033,98,131,167,673,222,54,47,88,1215,2020
Dean Wade,12,71,9,13,2,0,1,19,2,2,4,3,20,2020
Moritz Wagner,45,835,145,266,25,78,95,219,56,28,19,66,393,2020
Dion Waiters,10,207,41,99,15,14,17,24,20,4,6,16,111,2020
Kemba Walker,56,1742,378,889,180,209,242,217,268,48,28,117,1145,2020
Lonnie Walker,61,988,152,357,41,44,61,139,68,32,14,44,389,2020
Tyrone Wallace,14,160,14,44,1,11,17,22,13,7,1,10,40,2020
Derrick Walton,26,248,18,39,10,7,9,16,27,7,0,5,53,2020
Brad Wanamaker,71,1369,162,362,37,126,136,144,179,61,14,76,487,2020
T.J. Warren,67,2202,534,997,91,167,204,280,99,78,34,84,1326,2020
P.J. Washington,58,1759,268,589,86,88,136,316,123,51,44,93,710,2020
Yuta Watanabe,18,105,15,34,3,3,8,20,5,5,1,2,36,2020
Tremont Waters,11,119,14,49,4,8,8,12,16,10,2,15,40,2020
Paul Watson,10,87,10,26,4,7,9,17,8,4,1,3,31,2020
Quinndary Weatherspoon,11,78,5,17,1,1,2,7,11,3,1,5,12,2020
Russell Westbrook,57,2049,604,1281,55,290,380,451,401,93,20,255,1553,2020
Coby White,65,1674,312,792,133,102,129,230,175,49,6,109,859,2020
Derrick White,68,1677,253,552,79,180,211,223,241,44,59,89,765,2020
Hassan Whiteside,67,2008,436,702,4,164,239,905,78,26,196,120,1040,2020
Andrew Wiggins,54,1858,437,978,111,190,268,274,198,45,53,132,1175,2020
Grant Williams,69,1043,87,211,24,39,54,178,68,30,36,50,237,2020
Johnathan Williams,15,180,19,34,0,7,13,64,8,1,8,5,45,2020
Kenrich Williams,39,832,51,147,25,9,26,186,57,27,21,22,136,2020
Lou Williams,65,1864,391,936,111,292,339,201,365,43,12,182,1185,2020
Marvin Williams,58,1129,119,267,56,49,57,183,60,36,30,33,343,2020
Robert Williams,29,388,64,88,0,22,34,128,27,22,35,21,150,2020
Nigel Williams-Goss,10,50,5,16,2,2,2,6,6,3,1,3,14,2020
Zion Williamson,24,668,210,360,6,114,178,150,50,16,9,59,540,2020
D.J. Wilson,37,363,52,132,18,11,18,92,25,3,5,19,133,2020
Justise Winslow,11,352,50,129,6,18,27,73,44,7,5,24,124,2020
Christian Wood,62,1325,288,508,54,180,242,390,60,34,54,84,810,2020
Delon Wright,73,1570,190,411,47,77,100,280,244,85,22,73,504,2020
Justin Wright-Foreman,4,45,7,20,2,3,4,5,7,2,0,3,19,2020
Thaddeus Young,64,1591,269,601,79,42,72,315,117,92,23,102,659,2020
Trae Young,60,2120,546,1249,205,481,559,255,560,65,8,289,1778,2020
Cody Zeller,58,1341,251,479,18,122,179,411,88,40,25,75,642,2020
Tyler Zeller,2,4,1,4,0,0,0,4,0,0,0,0,2,2020
Ante Žižić,22,221,41,72,0,14,19,66,6,7,5,10,96,2020
Ivica Zubac,72,1326,236,385,0,124,166,543,82,16,66,61,596,2020
