name,games,minutes,fg,fga,3p,ft,fta,reb,ast,stl,blk,to,pts,year
Brian Shaw,58,631,61,173,29,18,26,112,89,25,3,32,169,2002
Bobby Simmons,30,343,43,95,4,22,30,52,17,13,5,14,112,2002
Brian Skinner,65,1107,88,162,0,48,79,281,17,24,61,42,224,2002
Reggie Slater,8,47,7,15,0,7,10,9,1,1,1,1,21,2002
Charles Smith,60,1141,182,428,35,42,65,133,80,52,44,59,441,2002
Jabari Smith,23,181,26,63,0,21,32,28,11,6,6,5,73,2002
Joe Smith,72,1922,297,581,2,171,206,453,82,39,59,86,767,2002
Leon Smith,14,100,10,26,0,11,17,31,3,5,1,3,31,2002
Steve Smith,77,2211,310,682,116,159,181,193,151,54,15,108,895,2002
Eric Snow,61,2225,276,624,3,183,227,215,400,95,9,138,738,2002
Will Solomon,62,872,113,331,46,49,73,68,92,35,7,62,321,2002
Felton Spencer,32,248,6,26,0,17,33,50,3,7,8,12,29,2002
Latrell Sprewell,81,3326,573,1419,145,284,346,298,313,94,14,223,1575,2002
Jerry Stackhouse,76,2685,524,1319,86,495,577,315,403,77,37,266,1629,2002
John Starks,66,929,114,310,29,33,41,68,70,33,0,52,290,2002
Vladimir Stepania,67,884,117,249,1,50,104,270,16,24,44,52,285,2002
DeShawn Stevenson,67,1134,143,371,2,37,53,131,116,29,24,68,325,2002
Michael Stewart,11,93,8,23,0,6,11,25,3,4,3,4,22,2002
Bryant Stith,50,665,70,188,24,44,52,85,42,29,6,30,208,2002
John Stockton*,82,2566,401,775,25,275,321,263,674,152,24,208,1102,2002
Peja Stojaković,71,2649,547,1130,129,283,323,373,175,81,14,140,1506,2002
Damon Stoudamire,75,2796,369,918,104,174,196,292,490,67,7,149,1016,2002
Erick Strickland,79,1643,190,488,95,131,155,213,184,56,1,94,606,2002
Mark Strickland,46,654,91,204,1,25,44,131,20,19,17,28,208,2002
Rod Strickland,76,2294,316,714,8,154,201,232,463,82,11,159,794,2002
Bruno Šundov,22,88,16,40,0,0,2,21,3,3,3,4,32,2002
Bob Sura,78,1780,250,590,42,236,328,256,275,88,17,133,778,2002
Stromile Swift,68,1805,293,611,0,217,305,430,50,53,113,122,803,2002
Wally Szczerbiak,82,3117,609,1200,87,226,272,391,257,66,21,181,1531,2002
Jason Terry,78,2967,524,1219,172,284,340,270,444,144,13,181,1504,2002
Etan Thomas,47,618,81,151,0,41,74,181,6,17,35,26,203,2002
Kenny Thomas,72,2484,396,829,0,223,336,516,137,85,66,143,1015,2002
Kurt Thomas,82,2771,463,938,1,216,265,747,87,71,79,153,1143,2002
Tim Thomas,74,1987,316,753,95,142,179,300,105,65,32,127,869,2002
Jamaal Tinsley,80,2442,289,760,42,131,186,298,647,138,40,270,751,2002
Óscar Torres,65,1075,135,341,37,82,105,122,40,25,9,49,389,2002
Robert Traylor,61,678,87,204,1,53,84,187,37,24,37,45,228,2002
Gary Trent,64,1140,193,381,0,92,144,270,60,21,27,58,478,2002
Jeff Trepagnier,12,77,7,23,0,4,7,12,12,8,4,11,18,2002
Jake Tsakalidis,67,1582,190,400,0,111,159,374,23,23,69,78,491,2002
Hedo Türkoğlu,80,1970,290,687,63,167,230,363,163,57,31,81,810,2002
Nick Van Exel,72,2496,501,1226,119,201,251,254,478,44,11,156,1322,2002
Keith Van Horn,81,2465,471,1089,101,156,195,609,164,63,42,146,1199,2002
Ratko Varda,1,6,2,3,0,1,1,1,0,0,0,1,5,2002
Jacque Vaughn,82,1856,206,438,24,104,126,168,349,65,2,112,540,2002
Jake Voskuhl,59,900,107,193,0,82,109,250,18,11,23,48,296,2002
Antoine Walker,81,3406,666,1689,222,240,324,714,407,122,38,251,1794,2002
Samaki Walker,69,1655,187,365,0,86,129,481,64,28,88,53,460,2002
Ben Wallace,80,2921,255,480,0,99,234,1039,115,138,278,70,609,2002
Gerald Wallace,54,430,75,175,0,23,46,89,27,19,6,22,173,2002
John Wallace,46,490,93,214,5,40,46,85,29,11,9,29,231,2002
Rasheed Wallace,79,2963,603,1287,114,201,274,645,152,101,101,131,1521,2002
Charlie Ward,63,1058,113,303,53,47,58,127,203,68,14,75,326,2002
Earl Watson,64,964,96,212,16,23,36,83,125,60,5,51,231,2002
Clarence Weatherspoon,56,1728,189,452,0,116,146,460,60,37,48,47,494,2002
Chris Webber,54,2071,532,1075,5,253,338,546,258,90,76,158,1322,2002
Bonzi Wells,74,2348,487,1039,66,215,290,444,204,113,25,191,1255,2002
David Wesley,67,2487,364,910,85,138,188,143,236,74,15,119,951,2002
Jahidi White,71,1346,150,279,0,83,154,444,17,25,75,65,383,2002
Rodney White,16,129,21,60,2,12,14,18,12,9,2,14,56,2002
Chris Whitney,82,2171,274,656,131,154,175,152,314,72,6,85,833,2002
Aaron Williams,82,1546,231,439,0,130,186,339,77,29,76,79,592,2002
Alvin Williams,82,2927,403,971,62,103,140,281,468,135,26,150,971,2002
Eric Williams,74,1747,144,385,24,160,219,221,109,77,8,95,472,2002
Jason Williams,65,2236,376,985,127,80,101,195,519,111,7,214,959,2002
Jerome Williams,68,1641,190,388,0,138,204,386,75,78,25,68,518,2002
Monty Williams,68,1284,198,362,0,88,134,235,96,49,17,86,484,2002
Scott Williams,41,737,86,217,0,30,41,209,13,17,33,35,202,2002
Shammond Williams,50,603,81,193,28,31,39,63,83,21,2,35,221,2002
Walt Williams,48,1117,166,396,78,40,51,162,69,18,10,53,450,2002
Corliss Williamson,78,1701,411,806,1,240,298,319,94,49,26,137,1063,2002
Kevin Willis,52,865,125,284,0,65,87,299,14,25,23,41,315,2002
Loren Woods,60,516,33,96,0,44,60,122,22,17,34,36,110,2002
Metta World Peace,55,1642,269,636,53,136,204,271,127,141,39,118,727,2002
Lorenzen Wright,43,1251,223,486,0,70,123,405,44,30,23,72,516,2002
Wang Zhizhi,55,600,109,248,48,42,57,111,22,11,18,25,308,2002
