name,games,minutes,fg,fga,3p,ft,fta,reb,ast,stl,blk,to,pts,year
Rex Walters,48,386,60,115,14,28,34,38,71,15,3,30,162,1994
Clarence Weatherspoon,82,3147,602,1246,4,298,430,832,192,100,116,195,1506,1994
Spud Webb,79,2567,373,810,55,204,251,222,528,93,23,168,1005,1994
Chris Webber,76,2438,572,1037,0,189,355,694,272,93,164,206,1333,1994
Bill Wennington,76,1371,235,482,0,72,88,353,70,43,29,75,542,1994
Matt Wenstrom,11,37,6,10,0,6,10,12,0,0,2,4,18,1994
David Wesley,60,542,64,174,11,44,53,44,123,38,4,52,183,1994
Doug West,72,2182,434,891,1,187,231,231,172,65,24,137,1056,1994
Mark West,82,1236,162,286,0,58,116,295,33,31,109,74,382,1994
Ennis Whatley,82,1004,120,236,0,52,66,99,181,59,2,78,292,1994
Randy White,18,320,45,112,6,19,33,83,11,10,10,18,115,1994
Chris Whitney,40,339,25,82,10,12,15,29,53,11,1,37,72,1994
Morlon Wiley,16,158,9,29,3,0,0,10,23,15,0,17,21,1994
Dominique Wilkins*,74,2635,698,1588,85,442,522,481,169,92,30,172,1923,1994
Gerald Wilkins,82,2768,446,975,84,194,250,303,255,105,38,131,1170,1994
Aaron Williams,6,12,2,8,0,0,1,3,1,0,0,1,4,1994
Buck Williams,81,2636,291,524,0,201,296,843,80,58,47,111,783,1994
Corey Williams,4,46,5,13,0,1,1,6,6,2,0,2,11,1994
Herb Williams,70,774,103,233,0,27,42,182,28,18,43,39,233,1994
Hot Rod Williams,76,2660,394,825,0,252,346,575,193,78,130,139,1040,1994
Jayson Williams,70,877,125,293,0,72,119,263,26,17,36,35,322,1994
John Williams,34,725,81,188,5,24,36,127,97,25,10,35,191,1994
Kenny Williams,68,982,191,391,0,45,64,205,52,24,49,45,427,1994
Lorenzo Williams,38,716,49,110,0,12,28,217,25,18,46,22,110,1994
Micheal Williams,71,2206,314,687,10,333,397,221,512,118,24,203,971,1994
Reggie Williams,82,2654,418,1014,64,165,225,392,300,117,66,163,1065,1994
Scott Williams,38,638,114,236,1,60,98,181,39,16,21,44,289,1994
Walt Williams,57,1356,226,580,38,148,233,235,132,52,23,145,638,1994
Kevin Willis,80,2867,627,1257,9,268,376,963,150,79,38,188,1531,1994
Trevor Wilson,57,1221,187,388,0,92,166,273,72,38,11,93,466,1994
David Wingate,50,1005,136,283,4,34,51,134,104,42,6,53,310,1994
David Wood,78,1182,119,259,22,62,82,239,51,39,19,35,322,1994
Randy Woods,40,352,49,133,27,20,35,29,71,24,2,34,145,1994
Orlando Woolridge,74,1955,364,773,1,208,302,298,139,41,56,142,937,1994
Haywoode Workman,65,1714,195,460,18,93,116,204,404,85,4,151,501,1994
James Worthy*,80,1597,340,838,32,100,135,181,154,45,18,97,812,1994
Luther Wright,15,92,8,23,0,3,4,10,0,1,2,6,19,1994
