name,games,minutes,fg,fga,3p,ft,fta,reb,ast,stl,blk,to,pts,year
Brian Skinner,16,123,10,25,0,6,8,27,0,3,4,7,26,2010
Craig Smith,75,1232,226,397,1,132,208,287,84,33,25,88,585,2010
J.R. Smith,75,2082,428,1033,158,142,201,234,183,99,20,139,1156,2010
Jason Smith,56,658,75,174,10,29,42,135,33,21,28,35,189,2010
Joe Smith,64,592,77,193,1,39,48,157,21,6,19,22,194,2010
Josh Smith,81,2871,504,999,0,261,422,705,342,130,172,198,1269,2010
Darius Songaila,75,1410,241,488,1,60,74,232,70,62,14,81,543,2010
Marreese Speights,62,1016,212,444,0,108,145,252,36,29,34,51,532,2010
Jerry Stackhouse,42,855,129,316,45,55,69,100,70,21,9,66,358,2010
DeShawn Stevenson,64,883,46,163,19,25,35,91,56,16,6,30,136,2010
Peja Stojaković,62,1947,278,688,132,96,107,227,92,48,5,56,784,2010
Amar'e Stoudemire,82,2838,704,1264,1,487,632,732,82,52,83,213,1896,2010
Rodney Stuckey,73,2499,449,1109,18,299,359,281,348,101,12,163,1215,2010
DaJuan Summers,44,405,46,130,15,27,38,45,16,8,7,16,134,2010
Jermaine Taylor,31,303,45,119,5,33,46,46,16,10,3,19,128,2010
Jeff Teague,71,719,90,227,7,41,49,67,122,34,11,50,228,2010
Sebastian Telfair,43,659,83,201,13,29,37,45,126,24,5,50,208,2010
Garrett Temple,27,334,44,101,13,35,50,31,21,13,6,27,136,2010
Jason Terry,77,2540,456,1041,136,232,268,140,292,94,17,109,1280,2010
Hasheem Thabeet,68,883,77,131,0,54,93,243,11,15,89,43,208,2010
Etan Thomas,23,321,31,68,0,13,22,64,1,4,16,18,75,2010
Kenny Thomas,26,313,17,35,0,7,12,86,15,10,10,17,41,2010
Kurt Thomas,70,1049,99,208,0,12,15,291,47,26,46,48,210,2010
Tim Thomas,18,285,49,106,16,21,24,41,14,10,2,14,135,2010
Tyrus Thomas,54,1220,194,420,0,120,175,335,56,63,85,92,508,2010
Jason Thompson,75,2357,370,784,1,198,277,637,124,41,73,139,939,2010
Al Thornton,75,2079,320,676,11,153,211,294,90,45,35,102,804,2010
Marcus Thornton,73,1872,398,883,117,144,177,211,114,58,11,76,1057,2010
Jamaal Tinsley,38,589,52,140,7,22,27,66,108,33,5,63,133,2010
Anthony Tolliver,46,1427,193,449,50,103,134,320,87,32,33,46,539,2010
Alando Tucker,15,96,17,39,1,16,21,10,4,0,0,5,51,2010
Ronny Turiaf,42,872,85,146,0,37,78,191,90,23,54,49,207,2010
Hedo Türkoğlu,74,2272,276,674,108,175,226,343,304,55,32,125,835,2010
Ime Udoka,69,944,91,241,26,42,57,191,58,34,6,42,250,2010
Beno Udrih,79,2477,415,841,75,118,141,219,372,89,10,136,1023,2010
Roko Ukić,13,97,14,30,3,9,11,3,12,1,0,6,40,2010
Anderson Varejão,76,2166,267,467,1,116,175,578,87,71,67,67,651,2010
Charlie Villanueva,78,1848,363,827,99,106,130,365,53,48,55,74,931,2010
Sasha Vujačić,67,575,66,164,25,28,33,79,41,20,4,17,185,2010
Dwyane Wade,77,2792,719,1511,73,534,702,373,501,142,82,252,2045,2010
Henry Walker,35,768,120,232,50,39,49,88,40,23,3,28,329,2010
Ben Wallace,69,1975,158,292,0,65,160,597,105,86,84,64,381,2010
Gerald Wallace,76,3119,456,943,52,422,544,762,161,117,83,178,1386,2010
Rasheed Wallace,79,1780,266,650,82,96,125,325,80,80,70,63,710,2010
Luke Walton,29,272,30,84,7,2,4,38,40,10,1,12,69,2010
Hakim Warrick,76,1557,265,550,1,202,274,314,52,24,18,80,733,2010
C.J. Watson,65,1788,247,528,45,128,166,169,180,103,8,69,667,2010
Earl Watson,79,2322,223,524,53,120,169,240,399,104,16,175,619,2010
Kyle Weaver,12,144,12,33,7,5,6,18,11,6,6,4,36,2010
Martell Webster,82,2005,259,639,124,126,155,268,62,45,40,60,768,2010
Sonny Weems,69,1368,236,458,2,44,64,192,101,39,25,65,518,2010
David West,81,2949,619,1226,7,296,342,605,239,76,60,173,1541,2010
Delonte West,60,1500,194,436,25,115,142,169,196,55,28,90,528,2010
Mario West,39,142,12,21,0,6,10,27,9,8,0,7,30,2010
Russell Westbrook,82,2813,485,1160,23,329,422,401,652,108,34,268,1322,2010
D.J. White,12,102,25,41,0,9,10,23,4,5,3,3,59,2010
Chris Wilcox,34,441,63,120,0,26,52,117,13,13,12,38,152,2010
Damien Wilkins,80,1585,165,381,18,103,129,249,135,66,25,76,451,2010
Mike Wilks,4,59,6,12,2,2,4,4,4,0,0,4,16,2010
Deron Williams,76,2802,494,1053,96,335,418,303,798,96,16,252,1419,2010
Jason Williams,82,1703,189,426,84,31,41,126,298,53,3,87,493,2010
Jawad Williams,54,742,81,206,30,32,45,83,34,12,5,18,224,2010
Lou Williams,64,1912,318,677,70,192,233,187,268,80,15,106,898,2010
Marcus Williams,62,872,104,271,24,37,55,93,161,32,1,74,269,2010
Marvin Williams,81,2468,302,664,40,176,215,416,93,66,46,72,820,2010
Mo Williams,69,2359,378,855,159,177,198,206,368,70,21,173,1092,2010
Reggie Williams,24,782,140,283,33,52,62,110,66,23,6,29,365,2010
Sean Williams,20,227,21,49,0,10,19,46,1,8,19,20,52,2010
Shelden Williams,54,597,63,121,0,75,98,146,21,13,21,30,201,2010
Terrence Williams,78,1764,261,651,31,103,144,348,223,43,10,124,656,2010
Metta World Peace,77,2605,306,740,105,128,186,331,234,106,21,121,845,2010
Antoine Wright,67,1392,162,399,58,53,77,190,71,30,11,58,435,2010
Dorell Wright,72,1496,194,419,61,61,69,235,91,52,32,53,510,2010
Julian Wright,68,871,116,232,2,25,41,144,41,29,18,44,259,2010
Nick Young,74,1421,233,558,69,104,130,102,48,28,8,56,639,2010
Sam Young,80,1321,224,497,11,136,175,201,52,34,20,94,595,2010
Thaddeus Young,67,2145,382,813,48,114,165,350,97,81,15,126,926,2010
