name,games,minutes,fg,fga,3p,ft,fta,reb,ast,stl,blk,to,pts,year
Jerry Stackhouse,79,2545,424,975,47,354,450,266,241,89,59,224,1249,1998
John Starks,82,2188,372,947,130,185,235,230,219,78,5,143,1059,1998
Joe Stephens,7,37,10,28,3,4,6,6,1,2,0,2,27,1998
Kebu Stewart,15,110,12,26,0,16,25,31,2,5,2,8,40,1998
Michael Stewart,81,1761,155,323,0,65,142,536,61,29,195,85,375,1998
Bryant Stith,31,718,75,225,10,75,86,65,50,21,8,35,235,1998
John Stockton*,64,1858,270,511,39,191,231,166,543,89,10,161,770,1998
Ed Stokes,4,17,1,3,0,1,2,4,1,1,2,2,3,1998
Damon Stoudamire,71,2839,448,1091,91,238,287,298,580,113,7,223,1225,1998
Erick Strickland,67,1505,199,558,48,65,84,161,167,56,8,106,511,1998
Mark Strickland,51,847,145,269,0,59,82,213,26,18,34,47,349,1998
Rod Strickland,76,3020,490,1130,12,357,492,405,801,126,25,266,1349,1998
Derek Strong,58,1638,259,617,0,218,279,427,51,31,24,74,736,1998
Bob Sura,46,942,87,231,19,74,131,94,171,44,7,93,267,1998
Žan Tabak,57,984,142,304,0,23,61,212,48,20,38,61,307,1998
Johnny Taylor,12,108,13,37,1,11,16,13,1,3,2,8,38,1998
Maurice Taylor,71,1513,321,675,0,173,244,296,53,34,40,107,815,1998
Carl Thomas,43,426,56,140,20,16,25,47,19,21,7,18,148,1998
John Thomas,54,535,55,113,0,41,54,106,17,22,12,46,151,1998
Kurt Thomas,5,73,17,45,0,3,3,24,3,1,0,10,37,1998
Tim Thomas,77,1779,306,684,62,171,231,288,90,54,17,118,845,1998
Brooks Thompson,30,167,23,56,9,4,8,15,27,10,1,16,59,1998
Otis Thorpe,74,2197,294,624,0,164,240,537,222,48,30,152,752,1998
Gary Trent,54,1360,241,505,4,144,212,338,72,35,27,94,630,1998
Nick Van Exel,64,2053,311,743,123,136,172,194,442,64,6,104,881,1998
Keith Van Horn,62,2325,446,1047,69,258,305,408,106,64,25,164,1219,1998
David Vaughn,40,489,66,148,0,30,47,152,20,15,10,40,162,1998
Jacque Vaughn,45,419,44,122,3,48,68,38,84,9,1,56,139,1998
Loy Vaught,10,265,36,84,0,3,8,65,7,4,2,13,75,1998
Stojko Vranković,65,996,79,186,0,37,65,263,36,11,66,46,195,1998
Antoine Walker,82,3268,722,1705,91,305,473,836,273,142,60,292,1840,1998
Samaki Walker,41,1027,156,321,0,53,97,302,24,30,40,61,365,1998
Ben Wallace,67,1124,85,164,0,35,98,324,18,61,72,28,205,1998
John Wallace,82,2361,468,979,1,210,293,373,110,62,101,172,1147,1998
Rasheed Wallace,77,2896,466,875,8,184,278,478,195,75,88,167,1124,1998
Rex Walters,38,235,24,53,6,26,28,24,35,8,1,27,80,1998
Charlie Ward,82,2317,235,516,81,91,113,274,466,144,37,175,642,1998
Eric Washington,66,1539,201,498,44,65,83,127,78,53,25,72,511,1998
Clarence Weatherspoon,79,2325,268,608,0,200,277,594,89,85,74,119,736,1998
Spud Webb,4,34,5,12,0,2,2,3,5,1,0,7,12,1998
Chris Webber,71,2809,647,1341,65,196,333,674,273,111,124,185,1555,1998
Bubba Wells,39,395,48,116,1,31,43,68,34,15,4,31,128,1998
Bill Wennington,48,467,75,172,0,17,21,80,19,4,5,16,167,1998
David Wesley,81,2845,383,864,59,229,288,213,529,140,30,226,1054,1998
Doug West,38,688,64,171,0,29,40,82,45,11,5,21,157,1998
Mark West,15,105,10,21,0,3,6,15,2,2,4,8,23,1998
DeJuan Wheat,34,150,20,50,8,9,15,11,25,6,1,9,57,1998
Donald Whiteside,3,16,1,2,0,0,2,1,1,0,0,1,2,1998
Chris Whitney,82,1073,126,355,52,118,129,115,196,34,6,65,422,1998
Gerald Wilkins,72,1252,141,434,29,69,98,90,78,34,6,79,380,1998
Aaron Williams,65,757,115,220,0,66,85,147,14,19,38,50,296,1998
Alvin Williams,54,1071,125,282,9,65,90,81,103,38,3,58,324,1998
Brandon Williams,9,140,16,50,3,2,4,15,3,6,3,9,37,1998
Buck Williams,41,738,75,149,0,52,71,183,21,17,15,38,202,1998
Eric Williams,4,145,24,61,0,31,45,21,12,4,0,9,79,1998
Herb Williams,27,178,18,43,0,1,8,29,4,6,9,5,37,1998
Hot Rod Williams,71,1333,95,202,0,65,93,312,49,33,60,29,255,1998
Jayson Williams,65,2343,321,645,0,195,293,883,67,45,49,95,837,1998
Jerome Williams,77,1305,151,288,0,108,166,379,48,51,10,60,410,1998
Lorenzo Williams,14,111,13,17,0,0,2,26,3,2,3,2,26,1998
Micheal Williams,25,161,16,48,0,32,33,14,32,9,2,16,64,1998
Monty Williams,72,1314,165,368,1,122,182,179,89,34,24,82,453,1998
Scott Williams,58,801,93,213,0,51,63,211,29,17,21,30,237,1998
Travis Williams,39,365,56,119,0,24,46,92,20,18,5,30,136,1998
Walt Williams,59,1470,210,544,80,108,125,200,122,59,35,92,608,1998
Corliss Williamson,79,2819,561,1134,0,279,443,446,230,76,48,199,1401,1998
Kevin Willis,81,2528,531,1041,1,242,305,679,78,55,38,170,1305,1998
David Wingate,58,546,66,140,3,15,29,79,37,21,3,37,150,1998
Dontonio Wingfield,3,9,0,3,0,1,2,4,0,0,0,1,1,1998
Joe Wolf,57,621,40,121,2,5,10,126,30,20,7,22,87,1998
Lorenzen Wright,69,2067,241,542,0,141,214,606,55,55,87,81,623,1998
Sharone Wright,7,44,7,14,0,2,4,9,4,0,0,2,16,1998
George Zídek,12,64,7,29,1,14,16,17,2,0,2,4,29,1998
