name,games,minutes,fg,fga,3p,ft,fta,reb,ast,stl,blk,to,pts,year
Shabazz Napier,74,1535,223,531,82,116,138,170,150,81,14,90,644,2018
Jameer Nelson,50,1013,95,244,41,16,20,104,179,27,4,67,247,2018
Raul Neto,41,498,69,151,19,26,35,49,75,13,4,36,183,2018
Georges Niang,9,32,4,11,0,1,2,9,3,2,0,3,9,2018
Joakim Noah,7,40,5,10,0,2,4,14,4,2,2,4,12,2018
Nerlens Noel,30,472,55,105,0,21,28,168,20,31,22,26,131,2018
Lucas Nogueira,49,418,49,80,5,19,28,87,22,23,43,16,122,2018
Dirk Nowitzki,77,1900,346,758,138,97,108,438,120,43,45,51,927,2018
Frank Ntilikina,78,1706,182,500,50,49,68,177,250,65,18,131,463,2018
Jusuf Nurkić,79,2088,480,951,0,172,273,708,143,64,111,183,1132,2018
David Nwaba,70,1646,202,423,18,133,203,326,104,59,29,77,555,2018
Johnny O'Bryant,36,379,68,171,14,21,25,93,14,9,6,15,171,2018
Royce O'Neale,69,1150,120,284,42,61,76,236,95,36,16,55,343,2018
Kyle O'Quinn,77,1387,224,384,4,98,127,470,158,36,98,100,550,2018
Semi Ojeleye,73,1150,65,188,40,25,41,161,20,21,4,25,195,2018
Emeka Okafor,26,353,48,95,0,18,22,120,8,8,25,13,114,2018
Jahlil Okafor,28,353,77,138,1,21,29,85,12,3,18,21,176,2018
Victor Oladipo,75,2552,640,1342,161,294,368,390,323,177,57,219,1735,2018
Kelly Olynyk,76,1779,316,636,106,134,174,431,207,62,35,147,872,2018
Chinanu Onuaku,1,22,2,5,0,0,0,4,1,0,0,3,4,2018
Cedi Osman,61,672,90,186,32,26,46,120,41,22,3,32,238,2018
Kelly Oubre Jr.,81,2231,318,790,126,191,233,363,98,80,35,90,953,2018
Zaza Pachulia,69,972,149,264,0,75,93,321,109,38,17,72,373,2018
Marcus Paige,5,28,4,14,2,2,2,4,3,0,0,0,12,2018
Georgios Papagiannis,17,122,18,42,0,0,0,37,9,4,6,8,36,2018
Jabari Parker,31,743,160,332,31,40,54,151,59,25,10,45,391,2018
Tony Parker,55,1071,178,388,10,55,78,95,195,28,1,68,421,2018
Chandler Parsons,36,691,108,234,51,17,27,90,69,18,11,35,284,2018
Patrick Patterson,82,1270,106,266,66,40,46,193,57,48,23,33,318,2018
Justin Patton,1,4,1,2,0,0,0,0,0,1,0,0,2,2018
Brandon Paul,64,576,55,127,15,22,43,68,37,25,7,29,147,2018
Chris Paul,58,1847,367,798,144,203,221,313,457,96,14,128,1081,2018
Adreian Payne,5,43,7,10,2,5,6,9,0,2,0,2,21,2018
Cameron Payne,25,582,87,215,35,12,16,69,113,26,9,36,221,2018
Elfrid Payton,63,1808,329,667,30,109,168,274,393,83,22,168,797,2018
Gary Payton II,23,221,30,74,6,3,9,44,21,7,3,7,69,2018
Kendrick Perkins,1,15,1,2,0,1,2,1,2,1,0,1,3,2018
London Perrantes,14,66,2,13,0,3,5,4,5,2,1,1,7,2018
Alec Peters,20,225,28,74,18,8,10,37,12,2,2,4,82,2018
Marshall Plumlee,8,52,1,3,0,12,16,17,2,0,1,3,14,2018
Mason Plumlee,74,1439,221,368,0,82,179,400,142,49,81,103,524,2018
Miles Plumlee,55,918,105,180,0,27,60,228,45,17,30,63,237,2018
Jakob Poeltl,82,1524,253,384,1,60,101,393,57,39,100,85,567,2018
Quincy Pondexter,23,196,14,49,3,14,17,27,9,8,2,11,45,2018
Otto Porter,77,2432,445,885,138,106,128,492,157,116,41,75,1134,2018
Bobby Portis,73,1643,382,811,80,120,156,498,123,50,23,103,964,2018
Kristaps Porziņģis,48,1553,390,889,90,218,275,316,57,36,115,93,1088,2018
Dwight Powell,79,1672,255,430,28,133,185,444,91,67,32,59,671,2018
Norman Powell,70,1062,150,374,53,32,39,119,89,37,16,66,385,2018
Alex Poythress,25,104,11,26,4,0,0,17,2,3,1,2,26,2018
Taurean Prince,82,2464,415,975,176,152,180,389,214,85,42,191,1158,2018
Jacob Pullen,3,6,1,2,0,0,0,0,0,0,0,1,2,2018
Rodney Purvis,16,290,35,107,13,13,15,27,17,3,3,10,96,2018
Zhou Qi,18,124,6,32,2,8,12,22,2,2,14,10,22,2018
Tim Quarterman,3,13,1,3,0,2,2,3,1,0,0,2,4,2018
Ivan Rabb,36,516,86,152,0,29,36,158,32,12,13,35,201,2018
Julius Randle,82,2190,504,904,10,305,425,654,210,43,45,213,1323,2018
Zach Randolph,59,1508,361,763,51,84,107,397,127,42,10,116,857,2018
Xavier Rathan-Mayes,5,118,12,42,1,4,9,5,18,6,3,11,29,2018
J.J. Redick,70,2116,404,879,193,197,218,178,210,35,6,103,1198,2018
Davon Reed,21,242,22,76,11,8,12,39,13,10,2,10,63,2018
Willie Reed,42,428,81,121,1,32,55,121,10,9,22,19,195,2018
Josh Richardson,81,2689,399,885,127,120,142,285,231,121,75,140,1045,2018
Malachi Richardson,26,324,30,90,12,17,22,34,13,10,1,10,89,2018
Austin Rivers,61,2057,341,805,136,102,159,145,242,74,16,109,920,2018
Andre Roberson,39,1037,87,162,8,12,38,185,46,45,35,30,194,2018
Devin Robinson,1,13,1,3,0,0,0,5,0,1,0,0,2,2018
Glenn Robinson III,23,338,36,85,14,9,11,37,17,13,1,5,95,2018
Rajon Rondo,65,1705,231,494,50,25,46,263,533,70,10,151,537,2018
Derrick Rose,25,420,81,186,7,40,46,35,37,7,4,35,209,2018
Terrence Ross,24,600,76,191,30,27,36,73,38,27,11,29,209,2018
Terry Rozier,80,2068,316,800,153,115,149,376,232,80,19,80,900,2018
Ricky Rubio,77,2254,346,827,96,220,254,351,410,121,11,207,1008,2018
D'Angelo Russell,48,1234,278,672,90,97,131,189,249,36,17,147,743,2018
Domantas Sabonis,74,1810,340,661,13,168,224,572,151,40,32,137,861,2018
JaKarr Sampson,22,344,44,81,5,10,16,78,9,8,22,8,103,2018
Dario Šarić,78,2310,403,890,157,178,207,520,202,51,20,148,1141,2018
Tomáš Satoranský,73,1643,201,384,47,75,96,233,286,52,15,83,524,2018
Dennis Schröder,67,2078,500,1146,76,225,265,208,417,72,6,183,1301,2018
Mike Scott,76,1406,276,524,66,50,76,247,80,23,10,79,668,2018
Thabo Sefolosha,38,806,118,240,32,44,54,161,33,52,12,30,312,2018
Wayne Selden,35,692,116,269,49,44,59,56,66,18,5,54,325,2018
Ramon Sessions,28,392,42,117,8,44,57,38,77,14,2,30,136,2018
Iman Shumpert,14,276,22,58,7,11,15,41,17,9,4,16,62,2018
Pascal Siakam,81,1679,253,498,29,54,87,364,159,62,42,67,589,2018
Xavier Silas,2,7,0,3,0,0,0,2,0,1,0,0,0,2018
Ben Simmons,81,2732,544,998,0,191,341,659,661,140,70,278,1279,2018
Jonathon Simmons,69,2029,354,761,69,185,241,239,171,58,16,146,962,2018
Kobi Simmons,32,643,80,189,11,25,25,50,68,18,5,44,196,2018
Kyle Singler,12,59,7,21,2,7,13,10,2,1,0,3,23,2018
Marcus Smart,54,1614,189,515,75,97,133,189,259,71,23,129,550,2018
Dennis Smith Jr.,69,2049,404,1024,106,134,193,260,358,71,18,194,1048,2018
Ish Smith,82,2043,389,801,35,81,116,224,360,64,20,108,894,2018
J.R. Smith,80,2244,240,595,143,39,56,235,141,68,11,81,662,2018
Jason Smith,33,285,45,115,4,19,21,53,14,3,13,16,113,2018
Josh Smith,3,12,1,4,0,0,0,4,0,0,0,0,2,2018
Tony Snell,75,2053,185,425,108,38,48,141,98,47,28,36,516,2018
Marreese Speights,52,675,138,349,86,40,55,133,40,8,22,40,402,2018
Nik Stauskas,41,523,60,154,40,21,29,64,39,9,4,26,181,2018
Lance Stephenson,82,1850,303,709,67,84,127,424,235,46,17,131,757,2018
David Stockton,3,9,2,3,2,4,4,0,0,0,0,1,10,2018
Julyan Stone,23,175,6,13,6,1,2,29,26,4,2,7,19,2018
Edmond Sumner,1,2,1,1,0,0,0,1,0,0,0,0,2,2018
Caleb Swanigan,27,189,24,60,1,12,18,54,14,5,3,18,61,2018
Jayson Tatum,80,2438,397,835,105,213,258,402,128,83,58,114,1112,2018
Isaiah Taylor,67,1167,163,390,20,99,141,94,206,34,10,84,445,2018
Jeff Teague,70,2311,354,794,84,202,239,209,492,102,23,177,994,2018
Marquis Teague,3,74,4,16,1,2,5,6,13,4,0,3,11,2018
Mirza Teletović,10,159,25,57,21,0,0,23,10,4,1,7,71,2018
Garrett Temple,65,1615,199,476,89,60,78,152,124,57,27,79,547,2018
Miloš Teodosić,45,1134,151,360,88,39,46,126,209,23,5,97,429,2018
Jason Terry,51,814,59,154,40,8,9,48,59,42,13,25,166,2018
Daniel Theis,63,936,126,233,18,61,81,274,56,30,48,56,331,2018
Isaiah Thomas,32,862,157,421,55,117,131,67,153,15,3,95,486,2018
Lance Thomas,73,1353,102,267,50,44,53,175,44,30,14,40,298,2018
Klay Thompson,73,2506,575,1179,229,82,98,277,185,55,34,128,1461,2018
Tristan Thompson,53,1072,132,235,0,43,79,352,33,16,17,36,307,2018
Sindarius Thornwell,73,1156,100,233,23,59,88,140,68,48,25,53,282,2018
Anthony Tolliver,79,1757,219,472,159,106,133,241,90,32,21,58,703,2018
Karl-Anthony Towns,82,2918,639,1172,120,345,402,1012,199,64,115,159,1743,2018
P.J. Tucker,82,2281,172,441,115,43,60,457,77,78,26,74,502,2018
Evan Turner,79,2034,258,577,42,91,107,244,173,47,29,99,649,2018
Myles Turner,65,1836,306,639,56,160,206,417,87,38,118,96,828,2018
Ekpe Udoh,63,810,60,120,0,42,56,150,53,43,74,20,162,2018
Tyler Ulis,71,1658,214,551,42,84,101,128,311,70,7,127,554,2018
Jonas Valančiūnas,77,1727,390,687,30,170,211,660,81,29,69,115,980,2018
Denzel Valentine,77,2095,301,721,143,38,51,393,244,65,11,99,783,2018
Fred VanVleet,76,1520,232,545,108,84,101,184,243,68,19,74,656,2018
Rashad Vaughn,28,212,23,56,14,4,6,21,13,5,3,6,64,2018
Noah Vonleh,54,875,104,234,20,36,58,311,34,19,17,31,264,2018
Nikola Vučević,57,1683,399,840,64,77,94,523,191,56,62,109,939,2018
Dwyane Wade,67,1536,299,682,32,135,189,252,228,61,47,140,765,2018
Dion Waiters,30,918,163,410,52,51,69,77,113,23,9,70,429,2018
Kemba Walker,80,2736,588,1363,231,363,420,248,444,91,24,179,1770,2018
John Wall,41,1410,280,667,62,175,241,150,393,57,45,158,797,2018
Tyrone Wallace,30,851,110,247,10,61,78,105,71,27,13,46,291,2018
Derrick Walton,16,147,8,25,7,6,6,16,16,7,3,2,29,2018
Jameel Warney,3,27,7,12,0,3,5,9,0,0,0,1,17,2018
T.J. Warren,65,2142,529,1063,20,193,255,333,85,65,41,85,1271,2018
Travis Wear,17,228,25,72,17,8,8,38,7,4,5,6,75,2018
James Webb III,10,120,6,24,4,0,0,24,4,1,0,4,16,2018
Briante Weber,18,237,19,43,4,8,10,35,22,18,5,15,50,2018
David West,73,999,216,378,3,60,79,238,138,47,75,80,495,2018
Russell Westbrook,80,2914,757,1687,97,417,566,804,820,147,20,381,2028,2018
Andrew White,15,209,25,73,18,1,4,34,6,3,1,8,69,2018
Derrick White,17,139,16,33,8,14,20,26,9,4,3,6,54,2018
Okaro White,6,80,7,16,4,2,3,11,2,1,1,1,20,2018
Isaiah Whitehead,16,180,40,86,7,13,19,26,20,8,2,24,100,2018
Hassan Whiteside,54,1364,312,578,2,128,182,618,54,37,94,92,754,2018
Andrew Wiggins,82,2979,569,1300,112,202,314,358,160,91,51,138,1452,2018
Jacob Wiley,5,33,1,4,1,1,2,11,2,1,0,0,4,2018
Damien Wilkins,19,152,13,39,4,3,4,16,9,2,1,5,33,2018
Alan Williams,5,70,7,18,0,6,9,22,8,5,1,7,20,2018
C.J. Williams,38,707,87,197,22,13,16,56,43,31,13,20,209,2018
Derrick Williams,2,9,1,4,0,0,0,1,0,0,0,0,2,2018
Lou Williams,79,2589,582,1337,186,432,491,198,417,85,19,234,1782,2018
Marvin Williams,78,2006,258,563,126,102,123,370,96,56,38,66,744,2018
Matt Williams,3,11,2,6,1,0,0,1,0,0,0,1,5,2018
Troy Williams,21,307,51,109,11,20,30,63,16,20,4,19,133,2018
D.J. Wilson,22,71,9,16,2,1,2,10,3,3,1,4,21,2018
Jamil Wilson,15,274,38,81,27,2,4,32,10,5,8,8,105,2018
Justise Winslow,68,1680,207,488,49,66,104,370,148,54,33,77,529,2018
Jeff Withey,9,39,6,16,2,1,2,10,0,0,3,2,15,2018
Nate Wolters,5,19,1,6,0,0,0,2,1,0,0,0,2,2018
Brandan Wright,28,381,59,102,0,21,33,95,13,13,26,8,139,2018
Delon Wright,69,1433,201,432,56,97,117,198,200,72,33,78,555,2018
Guerschon Yabusele,33,235,26,61,12,15,22,52,16,4,5,12,79,2018
James Young,6,61,5,14,3,4,6,2,2,0,0,1,17,2018
Joe Young,53,558,80,186,25,22,29,63,39,14,1,26,207,2018
Nick Young,80,1393,201,488,123,56,65,125,36,38,7,39,581,2018
Thaddeus Young,81,2607,421,864,58,55,92,512,152,135,36,105,955,2018
Cody Zeller,33,627,85,156,2,61,85,177,31,14,21,33,233,2018
Tyler Zeller,66,1109,187,334,10,57,79,305,47,15,35,47,441,2018
Paul Zipser,54,824,81,234,37,19,25,131,46,20,15,43,218,2018
Ante Žižić,32,214,49,67,0,21,29,60,5,2,13,11,119,2018
Ivica Zubac,43,410,61,122,0,39,51,123,25,8,15,26,161,2018
