name,games,minutes,fg,fga,3p,ft,fta,reb,ast,stl,blk,to,pts,year
Thabo Sefolosha,79,2049,157,333,28,59,79,346,111,97,38,55,401,2011
Kevin Séraphin,58,635,66,147,0,22,31,152,10,17,28,42,154,2011
Ramon Sessions,81,2133,362,776,3,348,423,255,419,60,8,178,1075,2011
Mustafa Shakur,22,159,21,59,1,8,15,22,25,5,3,18,51,2011
Garret Siler,21,101,17,31,0,11,22,28,3,1,4,10,45,2011
Bobby Simmons,2,16,0,3,0,0,0,0,2,0,0,0,0,2011
Craig Smith,48,586,104,188,0,50,68,117,31,16,7,33,258,2011
Ish Smith,43,442,43,115,3,12,21,47,79,18,2,34,101,2011
J.R. Smith,79,1968,341,784,124,163,221,322,175,92,16,100,969,2011
Jason Smith,77,1102,136,307,0,59,70,241,36,26,32,53,331,2011
Joe Smith,16,69,3,16,0,2,2,21,4,0,4,5,8,2011
Josh Smith,77,2645,497,1041,51,229,316,657,255,99,120,197,1274,2011
Darius Songaila,10,71,7,15,0,2,4,10,2,0,0,4,16,2011
Marreese Speights,64,734,144,291,1,55,73,210,30,8,19,40,344,2011
Tiago Splitter,60,738,101,191,0,76,140,201,26,29,17,32,278,2011
Jerry Stackhouse,7,50,3,12,1,5,7,7,3,0,2,2,12,2011
Lance Stephenson,12,115,13,39,0,11,14,18,21,4,0,16,37,2011
DeShawn Stevenson,72,1158,128,330,94,33,43,106,77,21,5,44,383,2011
Peja Stojaković,33,617,100,227,57,23,25,75,29,13,2,17,280,2011
Amar'e Stoudemire,78,2870,744,1482,10,473,597,636,202,71,150,250,1971,2011
Rodney Stuckey,70,2183,363,827,26,330,381,216,361,76,10,155,1082,2011
DaJuan Summers,22,199,28,69,9,9,20,12,2,3,1,13,74,2011
Pape Sy,3,21,2,6,0,3,3,3,2,1,0,3,7,2011
Jermaine Taylor,34,483,94,196,14,21,28,62,32,14,5,46,223,2011
Jeff Teague,70,963,133,304,18,77,97,102,138,45,25,64,361,2011
Sebastian Telfair,37,711,97,241,28,44,60,54,111,25,3,64,266,2011
Garrett Temple,24,230,20,68,10,7,17,23,32,11,6,23,57,2011
Jason Terry,82,2564,492,1091,127,182,214,153,334,93,13,167,1293,2011
Hasheem Thabeet,47,373,17,40,0,19,35,75,4,9,16,17,53,2011
Etan Thomas,13,82,10,21,0,12,15,23,2,1,4,5,32,2011
Kurt Thomas,52,1178,95,186,1,20,32,301,60,32,42,42,211,2011
Tyrus Thomas,41,861,156,331,0,107,136,224,29,30,66,65,419,2011
Jason Thompson,75,1748,271,534,0,121,200,454,88,28,44,99,663,2011
Al Thornton,71,1383,205,431,4,110,142,213,62,35,12,64,524,2011
Marcus Thornton,73,1775,350,807,88,145,184,258,135,64,9,93,933,2011
Anthony Tolliver,65,1362,141,313,47,105,131,295,82,28,28,49,434,2011
Ronny Turiaf,64,1141,103,163,0,61,98,207,92,35,73,41,267,2011
Hedo Türkoğlu,81,2540,322,722,127,106,156,356,343,72,34,132,877,2011
Evan Turner,78,1797,225,529,14,101,125,306,159,49,14,80,565,2011
Ekpe Udoh,58,1030,97,222,0,42,64,181,40,22,86,48,236,2011
Ime Udoka,20,130,5,21,0,4,8,19,13,8,1,5,14,2011
Beno Udrih,79,2734,412,824,65,197,228,265,386,94,9,141,1086,2011
Ben Uzoh,42,438,61,144,3,33,56,61,69,13,8,25,158,2011
Anderson Varejão,31,994,114,216,0,54,81,301,45,27,38,40,282,2011
Greivis Vásquez,70,860,95,233,25,34,44,73,151,22,4,70,249,2011
Charlie Villanueva,76,1666,313,708,125,89,116,295,48,42,42,66,840,2011
Sasha Vujačić,67,1648,239,595,97,81,96,186,132,54,5,66,656,2011
Dwyane Wade,76,2823,692,1384,63,494,652,485,346,111,87,237,1941,2011
Von Wafer,58,553,67,159,18,32,38,49,35,18,5,20,184,2011
Henry Walker,61,784,104,236,59,31,44,122,34,21,6,37,298,2011
John Wall,69,2606,398,972,34,301,393,317,574,121,35,261,1131,2011
Ben Wallace,54,1238,67,149,1,19,57,350,72,54,54,44,154,2011
Gerald Wallace,71,2693,386,851,62,279,374,569,173,105,63,152,1113,2011
Luke Walton,54,484,38,116,8,7,10,67,62,9,4,31,91,2011
Willie Warren,19,134,13,35,5,6,8,12,27,6,0,8,37,2011
Hakim Warrick,80,1416,228,446,1,212,294,296,69,32,9,79,669,2011
C.J. Watson,82,1091,146,394,44,69,93,94,186,55,11,73,405,2011
Earl Watson,80,1567,126,307,36,55,82,182,278,61,17,116,343,2011
Kyle Weaver,5,69,9,25,3,7,8,10,7,2,2,7,28,2011
Martell Webster,46,1094,152,340,55,94,122,147,53,28,9,58,453,2011
Sonny Weems,59,1413,228,513,17,72,94,153,104,34,2,86,545,2011
David West,70,2451,528,1040,2,264,327,529,164,67,62,142,1322,2011
Delonte West,24,453,55,120,12,13,15,37,64,20,10,30,135,2011
Mario West,6,116,9,21,1,3,5,11,10,7,0,2,22,2011
Russell Westbrook,82,2847,614,1390,34,531,631,379,670,155,30,316,1793,2011
D.J. White,47,685,111,219,0,46,64,158,19,12,20,14,268,2011
Chris Wilcox,57,995,187,322,0,50,89,271,43,29,17,43,424,2011
Damien Wilkins,52,676,69,137,2,40,56,90,41,27,9,21,180,2011
Deron Williams,65,2465,428,975,105,348,412,260,667,79,15,230,1309,2011
Jason Williams,27,295,22,67,10,0,0,30,52,11,1,18,54,2011
Jawad Williams,26,391,41,126,13,9,12,48,22,9,3,16,104,2011
Lou Williams,75,1747,323,795,88,293,356,149,252,47,17,102,1027,2011
Marvin Williams,65,1865,246,537,37,147,174,313,88,34,23,62,676,2011
Mo Williams,58,1788,291,730,79,151,177,153,380,53,10,171,812,2011
Reggie Williams,80,1626,268,572,102,100,134,216,121,28,3,57,738,2011
Shawne Williams,64,1323,164,385,85,41,49,239,47,39,51,46,454,2011
Shelden Williams,59,911,103,220,0,58,75,273,32,23,26,43,264,2011
Terrence Williams,21,290,43,115,6,14,21,51,38,9,0,33,106,2011
Metta World Peace,82,2410,261,658,83,92,136,267,175,124,36,90,697,2011
Antoine Wright,7,31,1,8,0,0,0,3,0,1,0,1,2,2011
Brandan Wright,37,379,60,117,0,21,31,89,12,11,17,14,141,2011
Dorell Wright,82,3147,485,1146,194,180,228,431,242,124,63,133,1344,2011
Julian Wright,52,766,82,160,2,22,43,118,58,39,20,43,188,2011
Nick Young,64,2034,412,935,105,186,228,174,75,45,17,90,1115,2011
Sam Young,78,1577,233,494,17,89,116,187,71,68,23,61,572,2011
Thaddeus Young,82,2135,458,847,6,123,174,434,82,90,26,99,1045,2011
