name,games,minutes,fg,fga,3p,ft,fta,reb,ast,stl,blk,to,pts,year
Phil Pressey,23,283,30,78,4,13,25,31,75,18,4,33,77,2016
Ronnie Price,62,1211,116,302,68,31,41,99,147,74,13,70,331,2016
Pablo Prigioni,59,823,55,147,28,7,8,114,130,53,1,49,145,2016
Tayshaun Prince,77,1462,102,229,4,13,19,147,73,36,13,27,221,2016
Julius Randle,81,2286,358,835,10,193,270,829,144,53,29,149,919,2016
Zach Randolph,68,2016,431,907,6,172,216,529,142,43,13,105,1040,2016
J.J. Redick,75,2097,422,880,200,182,205,139,106,42,5,78,1226,2016
Willie Reed,39,426,76,133,0,30,55,122,10,6,30,16,182,2016
Josh Richardson,52,1107,123,272,53,42,63,107,73,36,25,35,341,2016
Austin Rivers,67,1464,226,516,62,79,116,130,99,48,9,61,593,2016
Andre Roberson,70,1553,136,274,32,33,54,251,47,53,42,35,337,2016
Brian Roberts,51,470,74,165,15,42,47,41,54,10,2,23,205,2016
Glenn Robinson III,45,508,65,151,14,27,39,68,26,17,9,18,171,2016
Nate Robinson,2,23,0,1,0,0,0,0,4,1,0,0,0,2016
Thomas Robinson,71,917,130,291,0,47,109,359,46,39,36,69,307,2016
Rajon Rondo,72,2537,355,782,62,87,150,435,839,141,10,278,859,2016
Derrick Rose,66,2097,447,1048,44,142,179,225,311,44,14,175,1080,2016
Terrence Ross,73,1747,270,626,131,49,62,185,56,54,25,46,720,2016
Terry Rozier,39,311,29,106,6,8,10,63,37,6,1,19,72,2016
Ricky Rubio,76,2323,219,586,62,266,314,326,658,162,10,193,766,2016
Damjan Rudež,33,277,25,62,17,8,8,20,11,3,1,13,75,2016
Brandon Rush,72,1055,111,260,65,18,28,181,57,20,23,33,305,2016
D'Angelo Russell,80,2259,392,956,130,140,190,274,266,93,13,196,1054,2016
Robert Sacre,25,320,31,75,0,25,38,72,14,4,10,12,87,2016
JaKarr Sampson,73,1160,140,317,14,80,122,190,46,23,33,70,374,2016
Dennis Schröder,80,1621,329,781,77,144,182,204,349,70,9,183,879,2016
Luis Scola,76,1636,269,598,65,61,84,360,66,46,27,68,664,2016
Mike Scott,75,1146,176,376,62,50,63,206,78,25,17,42,464,2016
Thabo Sefolosha,75,1758,188,372,42,62,99,334,107,85,37,68,480,2016
Kevin Séraphin,48,526,84,205,0,19,23,126,47,8,36,43,187,2016
Ramon Sessions,82,1667,280,592,36,214,283,203,239,46,5,115,810,2016
Iman Shumpert,54,1316,114,305,43,40,51,203,92,54,19,57,311,2016
Jonathon Simmons,55,813,122,242,18,69,92,96,58,24,5,53,331,2016
Henry Sims,14,263,33,77,0,25,30,72,9,9,14,12,91,2016
Kyle Singler,68,977,86,221,30,29,44,141,24,30,9,32,231,2016
Donald Sloan,61,1318,154,350,38,78,104,173,268,32,4,80,424,2016
Marcus Smart,61,1667,184,529,61,129,166,255,185,91,18,80,558,2016
Greg Smith,18,192,18,32,0,7,17,42,6,4,1,7,43,2016
Ish Smith,77,2239,397,967,56,122,176,305,502,88,24,175,972,2016
J.R. Smith,77,2362,353,850,204,45,71,217,130,81,21,59,955,2016
Jason Smith,76,1181,244,503,4,54,67,219,62,33,65,57,546,2016
Josh Smith,55,880,127,349,41,37,67,192,90,34,47,77,332,2016
Russ Smith,15,66,7,22,1,8,13,9,11,5,1,7,23,2016
Tony Snell,64,1301,126,339,56,30,33,199,63,16,17,52,338,2016
Marreese Speights,72,832,197,456,24,94,114,239,61,19,34,66,512,2016
Tiago Splitter,36,579,81,155,0,39,48,120,30,20,12,24,201,2016
Nik Stauskas,73,1809,210,545,106,91,118,183,138,44,20,94,617,2016
Lance Stephenson,69,1372,228,474,30,87,111,223,133,43,9,94,573,2016
Alex Stepheson,8,73,9,27,0,4,12,28,2,1,5,0,22,2016
Jarnell Stokes,7,18,3,5,0,1,2,4,1,1,0,0,7,2016
Amar'e Stoudemire,52,762,125,221,0,50,67,222,27,18,41,47,300,2016
Rodney Stuckey,58,1275,183,443,20,131,158,156,142,43,8,76,517,2016
Jared Sullinger,81,1915,351,806,29,103,161,673,187,75,47,102,834,2016
Edy Tavares,11,73,11,19,0,3,8,21,3,1,6,5,25,2016
Jeff Teague,79,2255,434,988,110,261,312,214,470,97,24,218,1239,2016
Mirza Teletović,79,1686,332,777,181,120,155,302,89,32,21,84,965,2016
Garrett Temple,80,1951,201,505,89,91,125,212,140,69,18,64,582,2016
Jason Terry,72,1258,151,376,93,27,33,79,103,47,9,49,422,2016
Isaiah Thomas,82,2644,591,1382,167,474,544,243,509,91,9,220,1823,2016
Lance Thomas,59,1313,169,382,44,102,119,131,53,22,7,57,484,2016
Hollis Thompson,77,2154,270,680,149,69,96,272,99,36,24,76,758,2016
Jason Thompson,47,471,52,108,5,38,54,134,29,12,20,15,147,2016
Klay Thompson,80,2666,651,1386,276,193,221,306,166,60,49,138,1771,2016
Tristan Thompson,82,2269,247,420,0,149,242,738,62,38,51,61,643,2016
Marcus Thornton,61,1109,216,542,91,67,79,150,85,47,4,51,590,2016
Anthony Tolliver,72,1341,128,332,98,29,47,229,52,26,16,28,383,2016
Axel Toupane,21,305,25,70,13,13,17,31,15,7,6,6,76,2016
Karl-Anthony Towns,82,2627,625,1153,30,223,275,858,161,58,138,183,1503,2016
P.J. Tucker,82,2540,239,582,68,106,142,512,177,106,20,111,652,2016
Evan Turner,81,2271,343,753,20,148,179,397,359,80,28,169,854,2016
Myles Turner,60,1367,264,530,3,88,121,332,41,25,86,67,619,2016
Beno Udrih,44,707,86,198,15,18,20,72,116,14,1,53,205,2016
Jonas Valančiūnas,60,1557,303,536,0,162,213,547,42,25,80,85,768,2016
Anderson Varejão,53,496,53,124,0,32,50,141,35,16,10,22,138,2016
Greivis Vásquez,23,460,45,138,18,22,26,47,91,10,0,40,130,2016
Rashad Vaughn,70,1001,81,266,43,12,15,88,39,29,16,28,217,2016
Charlie Villanueva,62,665,125,327,47,22,24,152,24,18,15,31,319,2016
Noah Vonleh,78,1174,117,278,11,38,51,305,30,27,26,50,283,2016
Nikola Vučević,65,2037,533,1046,2,113,150,576,179,53,70,123,1181,2016
Sasha Vujačić,61,908,106,277,52,32,39,149,84,34,5,44,296,2016
Dwyane Wade,74,2258,540,1183,7,322,406,302,344,79,42,203,1409,2016
Dion Waiters,78,2152,282,706,86,112,157,202,154,81,15,120,762,2016
Kemba Walker,81,2885,568,1331,182,371,438,357,421,126,39,171,1689,2016
John Wall,77,2784,572,1349,115,272,344,379,789,145,59,318,1531,2016
T.J. Warren,47,1070,221,441,28,45,64,147,44,37,16,32,515,2016
C.J. Watson,33,656,47,137,14,34,39,66,88,19,5,25,142,2016
Briante Weber,7,169,14,39,0,3,4,25,21,9,3,9,31,2016
Sonny Weems,43,499,42,110,15,8,15,53,49,10,1,41,107,2016
David West,78,1404,244,448,3,63,80,309,143,44,55,68,554,2016
Russell Westbrook,80,2750,656,1444,101,465,573,626,834,163,20,342,1878,2016
Hassan Whiteside,73,2125,413,682,0,214,329,865,30,44,269,137,1040,2016
Shayne Whittington,7,41,5,11,0,1,2,12,3,1,1,5,11,2016
Andrew Wiggins,81,2845,594,1294,57,430,565,291,164,78,46,182,1675,2016
C.J. Wilcox,23,167,26,66,9,9,12,12,10,10,2,2,70,2016
Alan Williams,10,68,10,24,0,9,14,38,5,4,5,6,29,2016
Deron Williams,65,2106,321,775,97,179,206,190,378,61,14,150,918,2016
Derrick Williams,80,1435,254,565,44,194,256,296,75,29,9,61,746,2016
Elliot Williams,5,45,2,10,1,3,4,4,4,0,0,1,8,2016
Lou Williams,67,1907,283,693,110,352,424,169,167,62,19,107,1028,2016
Marvin Williams,81,2338,338,747,152,120,144,521,110,58,77,62,948,2016
Mo Williams,41,748,132,302,36,38,42,72,98,14,5,57,338,2016
Justise Winslow,78,2232,195,462,32,80,117,403,117,68,26,95,502,2016
Jeff Withey,51,658,87,162,0,43,59,173,20,21,53,28,217,2016
Christian Wood,17,145,22,53,4,13,21,38,3,5,7,2,61,2016
Metta World Peace,35,590,55,177,26,40,57,89,27,22,11,15,176,2016
Brandan Wright,12,212,35,52,0,13,24,43,6,5,15,10,83,2016
Delon Wright,27,229,36,80,5,26,35,37,31,8,3,16,103,2016
Tony Wroten,8,144,22,65,3,20,37,21,20,3,0,29,67,2016
James Young,29,199,11,36,6,1,4,26,9,6,1,5,29,2016
Joe Young,41,384,62,169,10,20,25,50,65,15,0,33,154,2016
Nick Young,54,1033,126,372,77,63,76,97,34,23,7,30,392,2016
Thaddeus Young,73,2407,495,963,7,105,163,660,135,112,37,136,1102,2016
Cody Zeller,73,1774,231,437,1,175,232,455,71,57,63,68,638,2016
Tyler Zeller,60,710,138,290,0,88,108,178,29,10,22,46,364,2016
