name,games,minutes,fg,fga,3p,ft,fta,reb,ast,stl,blk,to,pts,year
Vladimir Stepania,23,313,53,125,0,21,40,75,12,10,23,32,127,1999
Michael Stewart,42,394,22,53,0,17,25,99,5,4,28,12,61,1999
Bryant Stith,46,1194,114,290,31,61,71,107,82,28,15,45,320,1999
John Stockton*,50,1410,200,410,16,137,169,146,374,81,13,110,553,1999
Peja Stojaković,48,1025,141,373,57,63,74,143,72,41,7,53,402,1999
Damon Stoudamire,50,1673,249,629,44,89,122,167,312,49,4,110,631,1999
Erick Strickland,33,567,89,221,18,53,65,83,64,40,2,36,249,1999
Mark Strickland,32,357,50,101,0,19,26,78,9,7,8,13,119,1999
Rod Strickland,44,1632,251,603,12,176,236,212,434,76,5,142,690,1999
Derek Strong,44,695,76,180,0,71,99,161,17,15,7,37,223,1999
Bruno Šundov,3,11,2,7,0,0,0,0,1,0,0,1,4,1999
Bob Sura,50,841,70,210,9,65,103,102,152,46,14,67,214,1999
Johnny Taylor,36,724,82,198,26,17,23,101,24,28,17,34,207,1999
Maurice Taylor,46,1505,311,675,1,150,206,242,67,16,29,120,773,1999
John Thomas,39,593,71,123,0,27,48,134,15,17,9,21,169,1999
Kurt Thomas,50,1182,170,368,0,66,108,286,55,45,17,73,406,1999
Tim Thomas,50,812,132,279,21,73,112,126,46,26,12,46,358,1999
Otis Thorpe,49,1539,240,440,0,74,106,334,101,42,19,88,554,1999
Robert Traylor,49,786,108,201,0,43,80,182,38,44,44,42,259,1999
Gary Trent,45,1362,287,602,0,145,235,351,77,29,23,66,719,1999
Nick Van Exel,50,1802,306,769,72,142,175,113,368,40,3,121,826,1999
Keith Van Horn,42,1576,322,752,16,256,298,358,65,43,53,133,916,1999
David Vaughn,10,103,13,24,0,8,10,34,1,2,8,11,34,1999
Jacque Vaughn,19,87,11,30,2,20,24,11,12,5,0,14,44,1999
Loy Vaught,37,481,59,155,0,9,14,146,11,15,6,17,127,1999
Stojko Vranković,2,12,1,4,0,0,0,6,0,0,0,0,2,1999
Antoine Walker,42,1549,303,735,65,113,202,359,130,63,28,119,784,1999
Samaki Walker,39,568,88,190,0,53,98,143,6,9,16,37,229,1999
Ben Wallace,46,1231,115,199,0,47,132,384,18,50,90,36,277,1999
John Wallace,48,812,153,354,0,105,150,171,46,12,43,70,411,1999
Rasheed Wallace,49,1414,242,476,13,131,179,241,60,48,54,80,628,1999
Rex Walters,33,506,35,95,12,19,23,50,58,10,3,32,101,1999
Charlie Ward,50,1556,135,334,53,55,78,172,271,103,8,131,378,1999
Eric Washington,38,761,73,184,37,22,32,89,30,25,18,34,205,1999
Jamie Watson,3,18,1,2,0,0,0,1,1,0,0,1,2,1999
Clarence Weatherspoon,49,1040,141,264,0,115,143,243,34,28,17,61,397,1999
Chris Webber,42,1719,378,778,4,79,174,545,173,60,89,148,839,1999
Bonzi Wells,7,35,11,20,1,8,18,9,3,1,1,6,31,1999
Bill Wennington,38,451,62,178,1,18,22,79,18,13,12,17,143,1999
David Wesley,50,1848,243,545,61,159,191,161,322,100,10,142,706,1999
Doug West,14,294,31,65,0,19,25,25,19,16,7,12,81,1999
Mark West,49,499,22,59,0,16,45,125,13,4,22,17,60,1999
DeJuan Wheat,46,590,73,193,22,40,55,45,102,26,2,48,208,1999
Tyson Wheeler,1,3,1,1,1,1,2,0,2,0,0,0,4,1999
Jahidi White,20,191,17,32,0,15,35,58,1,3,11,16,49,1999
Chris Whitney,39,441,64,156,32,27,31,47,69,18,2,36,187,1999
Dominique Wilkins*,27,252,50,132,5,29,42,71,16,4,1,23,134,1999
Gerald Wilkins,3,28,0,9,0,2,2,1,1,0,0,3,2,1999
Aaron Williams,40,458,52,123,0,54,74,128,22,14,24,30,158,1999
Alvin Williams,50,1051,95,237,14,44,52,82,130,51,12,56,248,1999
Eric Williams,38,780,80,219,6,111,139,81,37,27,8,49,277,1999
Herb Williams,6,34,4,8,0,2,2,6,0,0,2,2,10,1999
Hot Rod Williams,25,403,11,33,0,7,10,83,15,13,18,13,29,1999
Jason Williams,50,1805,231,617,100,79,105,153,299,95,1,143,641,1999
Jayson Williams,30,1020,97,218,0,48,85,360,33,24,60,46,242,1999
Jerome Williams,50,1154,124,248,0,107,159,349,23,63,7,41,355,1999
Micheal Williams,2,15,1,5,0,0,0,1,0,0,0,1,2,1999
Monty Williams,1,6,0,2,0,1,2,0,0,0,0,0,1,1999
Scott Williams,7,46,5,17,0,4,7,14,1,3,2,4,14,1999
Shammond Williams,2,4,0,1,0,3,4,0,1,0,0,0,3,1999
Travis Williams,8,62,6,13,0,3,4,19,2,2,1,6,15,1999
Walt Williams,48,1044,147,347,63,89,107,143,80,37,28,63,446,1999
Corliss Williamson,50,1374,269,555,1,120,188,206,66,30,8,75,659,1999
Kevin Willis,42,1216,187,447,0,130,155,350,67,28,28,86,504,1999
David Wingate,20,92,7,16,0,0,0,8,5,4,0,6,14,1999
Joe Wolf,3,12,0,1,0,0,2,1,0,0,0,0,0,1999
Haywoode Workman,29,815,73,170,17,37,47,102,172,32,1,63,200,1999
Lorenzen Wright,48,1135,119,260,0,81,117,361,33,26,36,48,319,1999
Korleone Young,3,15,5,10,1,2,2,4,1,0,0,1,13,1999
